human	bakers	score
Q9H568	P38696	0.053814602132895815
Q9GZN1	P38696	0.03904840032813782
Q9C0K3	P38696	0.028383921246923707
Q9NZ32	P38696	0.02766201804757998
P61353	P0C2H6	0.054470877768662836
P40692	P38920	0.162428219852338
P54278	P38920	0.05299425758818704
P54277	P38920	0.04232977850697293
Q9UHC1	P38920	0.026611977030352747
P56192	P00958	0.20803937653814603
Q96GW9	P00958	0.035438884331419195
Q9Y2Q0	P39524	0.3327317473338802
Q9NTI2	P39524	0.32452830188679244
P98198	P39524	0.26579163248564397
Q8TF62	P39524	0.2638228055783429
O43520	P39524	0.2490566037735849
Q9Y2G3	P39524	0.22608695652173913
O60423	P39524	0.2129614438063987
P98196	P39524	0.21263330598851518
Q8NB49	P39524	0.19950779327317472
O94823	P39524	0.14421657095980311
O94823	P39524	0.11763740771123872
O94823	P39524	0.11780147662018048
O94823	P39524	0.09122231337161608
Q9P241	P39524	0.1420836751435603
Q9P241	P39524	0.11632485643970468
Q9P241	P39524	0.11632485643970468
Q9P241	P39524	0.09056603773584905
O75110	P39524	0.13847415914684166
O60312	P39524	0.1379819524200164
O60312	P39524	0.11304347826086956
O60312	P39524	0.11320754716981132
O60312	P39524	0.08826907301066447
Q16720	P39524	0.035438884331419195
P23634	P39524	0.034454470877768664
Q01814	P39524	0.03228876127973749
P20020	P39524	0.03266611977030353
P54707	P39524	0.029433962264150945
Q86UK7	Q05580	0.044954881050041015
P11940	P39684	0.04889253486464315
Q13310	P39684	0.04823625922887613
Q13310	P39684	0.03455291222313372
Q4VXU2	P39684	0.045447087776866284
Q4VXU2	P39684	0.03430680885972108
Q4VXU2	P39684	0.03389663658736669
Q4VXU2	P39684	0.02275635767022149
Q9H361	P39684	0.044954881050041015
Q9H361	P39684	0.032272354388843315
P0CB38	P39684	0.04052502050861362
Q5JQF8	P39684	0.034618539786710416
Q96DU9	P39684	0.034290401968826906
Q969M3	P53039	0.04561115668580804
P32320	Q06549	0.03314191960623462
P55010	P38431	0.08055783429040198
Q9UM13	P53068	0.033798195242001644
Q9UI30	P53738	0.022608695652173914
P13051	P12887	0.07465135356849877
O14746	Q06163	0.03497949138638228
Q9NZJ6	P27680	0.03740771123872026
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.23789991796554552
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.21443806398687448
P0CG48	P0CG63	0.19097621000820345
P0CG47	P0CG63	0.14339622641509434
P0CG47	P0CG63	0.14339622641509434
P0CG47	P0CG63	0.14339622641509434
P0CG47	P0CG63	0.14339622641509434
P0CG47	P0CG63	0.14339622641509434
P0CG47	P0CG63	0.14339622641509434
P0CG47	P0CG63	0.14339622641509434
P0CG47	P0CG63	0.14339622641509434
P0CG47	P0CG63	0.14339622641509434
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04971287940935193
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04971287940935193
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04971287940935193
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04987694831829368
P62987	P0CG63	0.04971287940935193
P62987	P0CG63	0.04971287940935193
P62987	P0CG63	0.04971287940935193
P62987	P0CG63	0.04971287940935193
P62987	P0CG63	0.04971287940935193
P62987	P0CG63	0.04954881050041017
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04971287940935193
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04971287940935193
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04971287940935193
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04987694831829368
P62979	P0CG63	0.04971287940935193
P62979	P0CG63	0.04971287940935193
P62979	P0CG63	0.04971287940935193
P62979	P0CG63	0.04971287940935193
P62979	P0CG63	0.04971287940935193
P62979	P0CG63	0.04954881050041017
Q15843	P0CG63	0.03018867924528302
Q15843	P0CG63	0.03013945857260049
Q15843	P0CG63	0.03013945857260049
Q15843	P0CG63	0.03013945857260049
Q15843	P0CG63	0.03013945857260049
Q15843	P0CG63	0.03013945857260049
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.03013945857260049
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.03013945857260049
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.03013945857260049
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
Q15843	P0CG63	0.030090237899917965
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
O15205	P0CG63	0.025791632485643968
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023560295324036095
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023560295324036095
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023560295324036095
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023625922887612796
Q86XD8	P0CG63	0.023560295324036095
Q86XD8	P0CG63	0.023560295324036095
Q86XD8	P0CG63	0.023560295324036095
Q86XD8	P0CG63	0.023560295324036095
Q86XD8	P0CG63	0.023560295324036095
Q86XD8	P0CG63	0.02349466776045939
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.02280557834290402
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.02280557834290402
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.023051681706316652
P05161	P0CG63	0.02280557834290402
P05161	P0CG63	0.02280557834290402
P05161	P0CG63	0.02280557834290402
P05161	P0CG63	0.02280557834290402
P05161	P0CG63	0.022559474979491387
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
P11441	P0CG63	0.02047579983593109
Q15646	P0CG63	0.020836751435602954
Q15646	P0CG63	0.020836751435602954
Q15646	P0CG63	0.020787530762920427
Q15646	P0CG63	0.020836751435602954
Q15646	P0CG63	0.020836751435602954
Q15646	P0CG63	0.020787530762920427
Q15646	P0CG63	0.020787530762920427
Q15646	P0CG63	0.020787530762920427
Q15646	P0CG63	0.0207383100902379
Q9UKY4	P31382	0.14602132895816242
Q9Y6A1	P31382	0.09762100082034454
Q8IYL2	Q02648	0.042165709598031176
P49643	P20457	0.09286300246103363
O60447	Q04322	0.044134536505332236
Q96CN4	Q04322	0.04150943396226415
Q9Y3P9	Q04322	0.03560295324036095
Q86TI0	Q04322	0.031534044298605415
Q5R372	Q04322	0.031944216570959805
O60343	Q04322	0.031025430680885976
Q8IV04	Q04322	0.024889253486464313
P30260	P38042	0.0782608695652174
P30260	P38042	0.05156685808039377
P30260	P38042	0.0511402789171452
P30260	P38042	0.024446267432321575
Q9UJX2	P38042	0.033798195242001644
O15294	P38042	0.02324856439704676
O15294	P38042	0.02242821985233798
Q96FL8	P38767	0.05479901558654635
O00506	P38692	0.09089417555373257
Q9Y6E0	P38692	0.09073010664479081
Q9P289	P38692	0.08810500410172273
Q9UKE5	P38692	0.07957342083675144
Q13188	P38692	0.07169811320754717
Q8N4C8	P38692	0.07678424938474158
Q13043	P38692	0.07136997538966366
O95819	P38692	0.07497949138638228
Q13153	P38692	0.06841673502871205
Q8IVH8	P38692	0.06923707957342083
O75914	P38692	0.06694011484823625
Q13177	P38692	0.06562756357670221
Q9Y4K4	P38692	0.06759639048400329
Q8NEV4	P38692	0.06759639048400329
Q92918	P38692	0.06611977030352748
Q12851	P38692	0.06513535684987695
O94804	P38692	0.06513535684987695
O95747	P38692	0.062018047579983596
O96013	P38692	0.062346185397867106
Q8WXR4	P38692	0.06431501230516817
Q9H2G2	P38692	0.06398687448728466
Q7L7X3	P38692	0.06267432321575062
Q7Z2Y5	P38692	0.06267432321575062
Q9H2K8	P38692	0.06218211648892535
Q9P286	P38692	0.06070549630844955
Q9NQU5	P38692	0.06037735849056604
Q9UEW8	P38692	0.05824446267432322
Q9UL54	P38692	0.06004922067268253
Q9Y2U5	P38692	0.05217391304347826
Q99759	P38692	0.05184577522559475
Q9NRP7	P38692	0.05184577522559475
Q13163	P38692	0.04725184577522559
Q96PY6	P38692	0.04790812141099262
Q99683	P38692	0.04807219031993437
Q9Y6R4	P38692	0.04807219031993437
Q8TD19	P38692	0.04692370795734208
Q9UQB9	P38692	0.043642329778506975
P45985	P38692	0.044626743232157505
Q8TDX7	P38692	0.04298605414273995
O14965	P38692	0.043150123051681706
O95382	P38692	0.04561115668580804
Q9HC98	P38692	0.04167350287120591
Q02750	P38692	0.042821985233798196
P51955	P38692	0.042493847415914686
Q6ZN16	P38692	0.044134536505332236
P46734	P38692	0.04183757178014766
O75385	P38692	0.043970467596390485
Q96L34	P38692	0.04183757178014766
P51957	P38692	0.04183757178014766
Q9BYT3	P38692	0.04068908941755537
Q9H4B4	P38692	0.04118129614438064
Q8IYT8	P38692	0.04167350287120591
P36507	P38692	0.04036095159967186
Q9Y2K2	P38692	0.04167350287120591
O14733	P38692	0.04003281378178835
Q6PHR2	P38692	0.03921246923707957
P22612	P38692	0.03839212469237079
Q9BZL6	P38692	0.04003281378178835
Q9NYY3	P38692	0.04019688269073011
P52564	P38692	0.03888433141919606
Q6P3R8	P38692	0.0398687448728466
Q96GD4	P38692	0.04118129614438064
Q8TDC3	P38692	0.0398687448728466
P15735	P38692	0.03839212469237079
Q9H4A3	P38692	0.0398687448728466
Q7KZI7	P38692	0.03921246923707957
O75582	P38692	0.03954060705496308
O75582	P38692	0.034536505332239543
O75582	P38692	0.034323215750615255
O75582	P38692	0.029319114027891714
P51956	P38692	0.03872026251025431
P27448	P38692	0.03904840032813782
O00444	P38692	0.03872026251025431
O14936	P38692	0.03839212469237079
Q02156	P38692	0.03822805578342904
Q8IWQ3	P38692	0.03822805578342904
Q13233	P38692	0.03888433141919606
P17252	P38692	0.03773584905660377
Q13237	P38692	0.03773584905660377
Q86SG6	P38692	0.03757178014766202
P17612	P38692	0.03609515996718622
Q8IVW4	P38692	0.03740771123872026
P24723	P38692	0.03757178014766202
Q16816	P38692	0.03658736669401148
Q15139	P38692	0.03773584905660377
Q9UBS0	P38692	0.037243642329778504
Q9BYP7	P38692	0.03806398687448728
P22694	P38692	0.03593109105824446
Q5MAI5	P38692	0.03609515996718622
O94806	P38692	0.03740771123872026
P54646	P38692	0.03675143560295324
Q13464	P38692	0.037243642329778504
Q96NX5	P38692	0.03642329778506973
Q96PF2	P38692	0.035438884331419195
P57058	P38692	0.03691550451189499
P23443	P38692	0.03642329778506973
P41743	P38692	0.03675143560295324
O76039	P38692	0.03675143560295324
Q9P0L2	P38692	0.03740771123872026
P41279	P38692	0.035767022149302705
O75676	P38692	0.03675143560295324
O75676	P38692	0.032977850697292865
O75676	P38692	0.03089417555373257
O75676	P38692	0.027120590648072193
Q86UX6	P38692	0.03593109105824446
P80192	P38692	0.03675143560295324
P31751	P38692	0.03593109105824446
P06493	P38692	0.034782608695652174
Q15208	P38692	0.03560295324036095
Q32MK0	P38692	0.03658736669401148
O15075	P38692	0.03658736669401148
Q96J92	P38692	0.03658736669401148
O95835	P38692	0.03642329778506973
Q9C098	P38692	0.03593109105824446
Q00532	P38692	0.034454470877768664
O75116	P38692	0.03625922887612797
Q92772	P38692	0.035438884331419195
O60285	P38692	0.03609515996718622
Q14680	P38692	0.035767022149302705
Q9Y2H1	P38692	0.035110746513535684
Q02779	P38692	0.03625922887612797
Q13554	P38692	0.035767022149302705
Q05513	P38692	0.035438884331419195
Q13131	P38692	0.03527481542247744
Q8IU85	P38692	0.034782608695652174
P33981	P38692	0.03560295324036095
Q14004	P38692	0.035767022149302705
Q9Y3S1	P38692	0.035767022149302705
O43318	P38692	0.03527481542247744
O43283	P38692	0.035438884331419195
Q9NRH2	P38692	0.03527481542247744
Q8N5S9	P38692	0.03560295324036095
Q9H093	P38692	0.035110746513535684
Q8TD08	P38692	0.03494667760459393
Q04759	P38692	0.035110746513535684
Q9NYV4	P38692	0.03527481542247744
Q9Y243	P38692	0.034454470877768664
P24941	P38692	0.032977850697292865
P31749	P38692	0.034126333059885154
P05129	P38692	0.03560295324036095
Q00526	P38692	0.03271534044298605
Q9BXA7	P38692	0.03347005742411813
Q9NRM7	P38692	0.034618539786710416
Q16584	P38692	0.034618539786710416
O14578	P38692	0.034782608695652174
P05771	P38692	0.033798195242001644
Q8NG66	P38692	0.034126333059885154
Q14012	P38692	0.032977850697292865
P53350	P38692	0.034290401968826906
Q86YV6	P38692	0.03314191960623462
Q9C0K7	P38692	0.033305988515176375
Q9NYL2	P38692	0.033798195242001644
Q05655	P38692	0.033634126333059886
Q15746	P38692	0.033798195242001644
Q9Y5S2	P38692	0.033962264150943396
P51817	P38692	0.032551271534044295
Q96RR4	P38692	0.033798195242001644
O94768	P38692	0.0327481542247744
Q9UQM7	P38692	0.03314191960623462
O43930	P38692	0.03196062346185398
Q12852	P38692	0.03347005742411813
Q15349	P38692	0.03347005742411813
Q15349	P38692	0.0310746513535685
Q15349	P38692	0.03089417555373257
Q15349	P38692	0.028498769483182935
Q13976	P38692	0.03347005742411813
Q6DT37	P38692	0.033634126333059886
Q16644	P38692	0.032977850697292865
Q7RTN6	P38692	0.03278096800656276
Q13557	P38692	0.03281378178835111
Q15418	P38692	0.032977850697292865
Q15418	P38692	0.03166529942575882
Q15418	P38692	0.03132075471698113
Q15418	P38692	0.03000820344544709
P53667	P38692	0.03281378178835111
Q00535	P38692	0.031534044298605415
Q96RG2	P38692	0.03314191960623462
Q16566	P38692	0.032649712879409355
Q8N568	P38692	0.033305988515176375
Q13555	P38692	0.032682526661197704
Q9UEE5	P38692	0.03242001640689089
Q9H0K1	P38692	0.032977850697292865
Q15569	P38692	0.032649712879409355
Q99640	P38692	0.032223133716160784
P57059	P38692	0.0324856439704676
P31152	P38692	0.03222313371616079
A0A0B4J2F2	P38692	0.03235438884331419
O15021	P38692	0.0324856439704676
Q07002	P38692	0.03179655455291223
Q6P2M8	P38692	0.030959803117309267
O00141	P38692	0.03184577522559475
Q9HBY8	P38692	0.031025430680885976
Q16539	P38692	0.030959803117309267
Q16512	P38692	0.03397867104183757
Q00537	P38692	0.03146841673502871
Q5VT25	P38692	0.03209187858900739
O75962	P38692	0.03238720262510254
Q96BR1	P38692	0.031205906480721902
O14976	P38692	0.03184577522559475
P51812	P38692	0.03140278917145201
P51812	P38692	0.03089417555373257
P51812	P38692	0.030582444626743234
P51812	P38692	0.03007383100902379
Q9H1R3	P38692	0.03159967186218211
Q00536	P38692	0.031140278917145204
Q09013	P38692	0.03164889253486464
O15530	P38692	0.03151763740771124
P29597	P38692	0.03146841673502871
P00519	P38692	0.03146841673502871
P27361	P38692	0.03051681706316653
Q15835	P38692	0.032108285479901556
P11801	P38692	0.03077932731747334
P15056	P38692	0.03164889253486464
P04049	P38692	0.03135356849876949
P07948	P38692	0.030779327317473338
Q6A1A2	P38692	0.030467596390484002
Q9UK32	P38692	0.030713699753896633
Q9UK32	P38692	0.029581624282198526
Q9UK32	P38692	0.029384741591468415
Q9UK32	P38692	0.0282526661197703
Q9BXA6	P38692	0.029204265791632485
Q6P0Q8	P38692	0.031025430680885976
Q9Y2H9	P38692	0.03097621000820345
O14757	P38692	0.03025430680885972
Q99558	P38692	0.030713699753896633
Q15131	P38692	0.03051681706316653
O96017	P38692	0.030762920426579164
Q16513	P38692	0.032616899097621
P53671	P38692	0.03018867924528302
Q8IZL9	P38692	0.02900738310090238
P25098	P38692	0.030385561936013123
P21802	P38692	0.030385561936013123
P35626	P38692	0.0302707136997539
Q14164	P38692	0.0303363412633306
O94921	P38692	0.029942575881870385
P52333	P38692	0.03013945857260049
Q96Q40	P38692	0.02963084495488105
P49840	P38692	0.02982772764561116
Q6SA08	P38692	0.029253486464315016
P53778	P38692	0.029319114027891714
O60307	P38692	0.0303363412633306
Q96GX5	P38692	0.029893355209187858
Q9HBH9	P38692	0.029876948318293687
P42684	P38692	0.02995898277276456
P49137	P38692	0.03007383100902379
P50750	P38692	0.028613617719442166
P11362	P38692	0.029565217391304344
Q96C45	P38692	0.029499589827727647
Q9UHD2	P38692	0.029319114027891714
Q16659	P38692	0.029138638228055784
Q9UBE8	P38692	0.029319114027891714
Q9BUB5	P38692	0.02874487284659557
P53355	P38692	0.029319114027891714
O43293	P38692	0.02881050041017227
P42681	P38692	0.028810500410172277
Q59H18	P38692	0.029138638228055787
Q8NE63	P38692	0.02867924528301887
Q96PN8	P38692	0.02756357670221493
P22607	P38692	0.02907301066447908
Q96S53	P38692	0.02874487284659557
P08922	P38692	0.029696472518457754
P23458	P38692	0.02907301066447908
Q5VST9	P38692	0.029384741591468415
Q5VST9	P38692	0.026103363412633303
Q5VST9	P38692	0.026595570139458572
Q5VST9	P38692	0.02331419196062346
Q9NR20	P38692	0.02844954881050041
Q9UQ07	P38692	0.028187038556193603
P28482	P38692	0.027858900738310093
Q6ZMQ8	P38692	0.028187038556193603
Q13470	P38692	0.029384741591468415
P30291	P38692	0.028055783429040197
O60674	P38692	0.028187038556193603
Q96LW2	P38692	0.028498769483182935
P22455	P38692	0.0281214109926169
Q15759	P38692	0.027744052502050864
P06239	P38692	0.02766201804757998
O60229	P38692	0.028055783429040197
Q2M2I8	P38692	0.028187038556193603
P10398	P38692	0.027793273174733384
Q6P5Z2	P38692	0.03007383100902379
P43403	P38692	0.02792452830188679
Q96QS6	P38692	0.027612797374897458
Q9UPZ9	P38692	0.02754716981132075
P21127	P38692	0.027612797374897458
Q00534	P38692	0.026349466776045945
Q05397	P38692	0.02754716981132075
Q9UQ88	P38692	0.02741591468416735
Q6J9G0	P38692	0.026907301066447908
P11802	P38692	0.0257752255947498
Q8N165	P38692	0.026415094339622643
Q5JZY3	P38692	0.02710418375717801
Q8NB16	P38692	0.026726825266611975
O14920	P38692	0.026841673502871206
P08069	P38692	0.02716981132075472
Q02763	P38692	0.026972928630024613
Q9UKI8	P38692	0.027990155865463495
