mouse	bakers	score
O35099	P38070	0.03333333333333333
O35099	P38615	0.03105090311986864
O35099	P38622	0.025665024630541874
O35099	P38691	0.02233169129720854
O35099	P38692	0.047947454844006566
O35099	P38991	0.03711001642036125
O35099	P39009	0.03136288998357964
O35099	P41808	0.029031198686371103
O35099	P43637	0.02788177339901478
O35099	P48562	0.042036124794745486
O35099	P50873	0.029031198686371103
O35099	P53104	0.0322495894909688
O35099	P53599	0.053366174055829226
O35099	P54199	0.030607553366174056
O35099	Q00772	0.028456486042692943
O35099	Q01389	0.059770114942528735
O35099	Q01919	0.027372742200328405
O35099	Q03002	0.026814449917898196
O35099	Q03306	0.029720853858784892
O35099	Q03407	0.03205254515599343
O35099	Q03497	0.047126436781609195
O35099	Q03957	0.031428571428571424
O35099	Q08217	0.027684729064039407
O35099	Q12222	0.026502463054187193
O35099	Q12236	0.035467980295566505
O35099	Q12263	0.031231527093596056
O35099	Q12310	0.023973727422003283
O35099	Q12469	0.04499178981937603
O35129	P40961	0.09113300492610837
O35129	P50085	0.09852216748768473
O35134	P04050	0.052746305418719226
O35134	P04051	0.06925561029009306
O35134	P10964	0.35960591133004927
O35149	P20107	0.030254515599343185
O35149	P32798	0.027586206896551724
O35149	Q03455	0.023530377668308705
O35216	P36012	0.03200328407224959
O35216	P61830	0.031231527093596056
O35218	Q06224	0.04893267651888342
O35218	Q12102	0.041050903119868636
O35231	P17119	0.08538587848932677
O35231	P27895	0.033070607553366174
O35231	P28742	0.061083743842364535
O35231	P28743	0.05106732348111658
O35231	P32364	0.0316256157635468
O35231	P53086	0.06962233169129721
O35239	P25044	0.033825944170771755
O35280	P00546	0.028341543513957308
O35280	P05986	0.0367816091954023
O35280	P06242	0.02200328407224959
O35280	P06244	0.0367816091954023
O35280	P06245	0.03727422003284072
O35280	P06782	0.05599343185550082
O35280	P08458	0.033497536945812804
O35280	P11792	0.032742200328407224
O35280	P12688	0.030410509031198685
O35280	P13185	0.04729064039408867
O35280	P13186	0.0458128078817734
O35280	P14681	0.0296551724137931
O35280	P15442	0.027323481116584565
O35280	P16892	0.030541871921182268
O35280	P17157	0.032315270935960594
O35280	P18961	0.03027914614121511
O35280	P19454	0.023513957307060754
O35280	P21965	0.026568144499178985
O35280	P22204	0.029458128078817734
O35280	P22211	0.033891625615763546
O35280	P22216	0.04433497536945813
O35280	P22517	0.041215106732348114
O35280	P23293	0.024220032840722498
O35280	P23561	0.03316912972085386
O35280	P24583	0.028210180623973728
O35280	P24719	0.02594417077175698
O35280	P25333	0.04564860426929392
O35280	P25341	0.033497536945812804
O35280	P25389	0.0555008210180624
O35280	P25390	0.04006568144499179
O35280	P27466	0.042364532019704436
O35280	P27636	0.04433497536945813
O35280	P28708	0.02479474548440066
O35280	P31374	0.03924466338259442
O35280	P32328	0.027635467980295567
O35280	P32485	0.0293431855500821
O35280	P32490	0.027701149425287355
O35280	P32491	0.027569786535303772
O35280	P32562	0.03776683087027915
O35280	P32801	0.024991789819376026
O35280	P34244	0.05632183908045977
O35280	P36004	0.02889983579638752
O35280	P36005	0.022266009852216752
O35280	P38070	0.030049261083743842
O35280	P38147	0.05714285714285714
O35280	P38615	0.02663382594417077
O35280	P38622	0.03661740558292283
O35280	P38623	0.032315270935960594
O35280	P38691	0.027635467980295567
O35280	P38692	0.030870279146141214
O35280	P38970	0.028965517241379312
O35280	P38990	0.034975369458128076
O35280	P38991	0.0361247947454844
O35280	P39009	0.0458128078817734
O35280	P39073	0.021313628899835797
O35280	P41808	0.025993431855500824
O35280	P43565	0.029852216748768475
O35280	P43637	0.039901477832512314
O35280	P48562	0.03149425287356322
O35280	P53104	0.025155993431855497
O35280	P53233	0.025484400656814447
O35280	P53599	0.03908045977011494
O35280	P53739	0.03169129720853859
O35280	P53894	0.025353037766830868
O35280	P54199	0.021050903119868635
O35280	Q00772	0.030738916256157635
O35280	Q01389	0.041543513957307064
O35280	Q01919	0.05073891625615764
O35280	Q03002	0.052216748768472904
O35280	Q03306	0.02916256157635468
O35280	Q03407	0.035632183908045977
O35280	Q03497	0.034154351395730705
O35280	Q03533	0.024597701149425288
O35280	Q03785	0.021379310344827585
O35280	Q03957	0.03105090311986864
O35280	Q08217	0.0380952380952381
O35280	Q08732	0.03136288998357964
O35280	Q12100	0.03825944170771757
O35280	Q12152	0.04220032840722496
O35280	Q12236	0.03596059113300493
O35280	Q12263	0.05714285714285714
O35280	Q12310	0.0367816091954023
O35280	Q12469	0.02935960591133005
O35280	Q12505	0.022627257799671594
O35286	P15938	0.1755336617405583
O35286	P20095	0.1761904761904762
O35286	P24384	0.20147783251231527
O35286	P36009	0.1394088669950739
O35286	P53131	0.29819376026272576
O35286	Q04217	0.05960591133004926
O35286	Q06698	0.09047619047619047
O35326	P38922	0.021822660098522167
O35343	Q02821	0.1471264367816092
O35344	Q02821	0.14548440065681445
O35435	P28272	0.023776683087027916
O35465	P20081	0.020295566502463055
O35495	P00546	0.08735632183908046
O35495	P05986	0.02776683087027915
O35495	P06242	0.06929392446633825
O35495	P06243	0.021116584564860427
O35495	P06244	0.027701149425287355
O35495	P06245	0.02522167487684729
O35495	P06782	0.0328735632183908
O35495	P06784	0.02807881773399015
O35495	P08458	0.02637110016420361
O35495	P11792	0.02916256157635468
O35495	P12688	0.026108374384236452
O35495	P13185	0.027060755336617406
O35495	P13186	0.02688013136288998
O35495	P14680	0.0374384236453202
O35495	P14681	0.05205254515599343
O35495	P15442	0.02535303776683087
O35495	P15790	0.033136288998357966
O35495	P16892	0.04893267651888342
O35495	P17157	0.09770114942528736
O35495	P18961	0.027569786535303772
O35495	P19454	0.03940886699507389
O35495	P21965	0.0374384236453202
O35495	P22211	0.022380952380952383
O35495	P22216	0.03760262725779967
O35495	P22517	0.024991789819376026
O35495	P23293	0.0561576354679803
O35495	P23561	0.029096880131362888
O35495	P24583	0.024991789819376026
O35495	P25333	0.02282430213464696
O35495	P25341	0.02574712643678161
O35495	P25389	0.02916256157635468
O35495	P25390	0.02935960591133005
O35495	P27466	0.02807881773399015
O35495	P27636	0.034482758620689655
O35495	P31374	0.02257799671592775
O35495	P32328	0.02308702791461412
O35495	P32485	0.05205254515599343
O35495	P32490	0.027947454844006566
O35495	P32491	0.028275862068965516
O35495	P32562	0.025993431855500824
O35495	P32581	0.03645320197044335
O35495	P34244	0.029852216748768475
O35495	P36005	0.039573070607553364
O35495	P38070	0.025681444991789815
O35495	P38147	0.023382594417077178
O35495	P38615	0.041707717569786536
O35495	P38692	0.029852216748768475
O35495	P38970	0.021642036124794747
O35495	P38990	0.026814449917898196
O35495	P38991	0.028702791461412153
O35495	P39009	0.028522167487684727
O35495	P39073	0.05139573070607553
O35495	P41808	0.04334975369458128
O35495	P43565	0.027504105090311988
O35495	P43637	0.02801313628899836
O35495	P47116	0.022134646962233172
O35495	P48562	0.024729064039408867
O35495	P50873	0.0361247947454844
O35495	P53104	0.02745484400656814
O35495	P53233	0.023579638752052545
O35495	P53599	0.028965517241379312
O35495	P53739	0.024088669950738915
O35495	P54199	0.02630541871921182
O35495	Q00772	0.04187192118226601
O35495	Q01389	0.03366174055829228
O35495	Q01919	0.026683087027914613
O35495	Q03002	0.024597701149425288
O35495	Q03306	0.029408866995073897
O35495	Q03407	0.0277504105090312
O35495	Q03497	0.029720853858784892
O35495	Q03785	0.021642036124794747
O35495	Q03957	0.07126436781609195
O35495	Q12100	0.023579638752052545
O35495	Q12152	0.02302134646962233
O35495	Q12222	0.030935960591133006
O35495	Q12236	0.029540229885057466
O35495	Q12263	0.029293924466338262
O35495	Q12310	0.024926108374384238
O35495	Q12469	0.026863711001642036
O35526	P32867	0.030361247947454845
O35526	P39926	0.03300492610837438
O35593	P43588	0.13316912972085385
O35593	Q12468	0.030098522167487686
O35604	Q12200	0.17881773399014778
O35607	P00546	0.022709359605911333
O35607	P27636	0.02233169129720854
O35607	P38070	0.022134646962233172
O35607	P38692	0.02446633825944171
O35607	Q01389	0.0245320197044335
O35621	P07283	0.09195402298850575
O35626	P01119	0.03103448275862069
O35626	P01120	0.02991789819376026
O35626	P06780	0.021510673234811165
O35626	P13856	0.0361247947454844
O35626	P19073	0.020032840722495896
O35626	P25378	0.021510673234811165
O35626	P32835	0.025057471264367814
O35626	P32836	0.025155993431855497
O35626	P32939	0.02257799671592775
O35626	P36019	0.021510673234811165
O35626	Q00245	0.020164203612479475
O35626	Q99260	0.021116584564860427
O35638	P40541	0.03333333333333333
O35643	P27351	0.09293924466338259
O35643	P36000	0.1425287356321839
O35643	P41810	0.028522167487684727
O35643	P46682	0.039573070607553364
O35654	P46957	0.06978653530377668
O35698	Q99383	0.02251231527093596
O35728	P10614	0.027323481116584565
O35728	P54781	0.028013136288998357
O35739	P08153	0.022200328407224957
O35739	P21192	0.02200328407224959
O35739	P27705	0.02156814449917898
O35739	P32805	0.022889983579638753
O35739	P41696	0.02592775041050903
O35739	P47043	0.022093596059113305
O35739	P53035	0.021871921182266007
O35739	P53968	0.020426929392446634
O35739	Q12145	0.019967159277504105
O35739	Q12531	0.020098522167487684
O35857	Q01852	0.04433497536945813
O35864	P43588	0.04384236453201971
O35864	Q12468	0.04926108374384237
O35904	P22543	0.06683087027914614
O35904	P37297	0.03760262725779967
O35904	P39104	0.033497536945812804
O35942	P00546	0.035467980295566505
O35942	P05986	0.040722495894909685
O35942	P06242	0.027586206896551724
O35942	P06244	0.041215106732348114
O35942	P06245	0.042364532019704436
O35942	P06782	0.042364532019704436
O35942	P06784	0.03842364532019704
O35942	P08018	0.03316912972085386
O35942	P08458	0.0444991789819376
O35942	P11792	0.03399014778325123
O35942	P12688	0.034811165845648605
O35942	P13185	0.027635467980295567
O35942	P13186	0.032479474548440065
O35942	P14681	0.03257799671592775
O35942	P15442	0.02669950738916256
O35942	P15790	0.020361247947454843
O35942	P16892	0.030738916256157635
O35942	P17157	0.033825944170771755
O35942	P18961	0.035632183908045977
O35942	P19454	0.02617405582922824
O35942	P21965	0.021444991789819377
O35942	P22204	0.02883415435139573
O35942	P22209	0.07208538587848932
O35942	P22216	0.035303776683087026
O35942	P22517	0.035796387520525455
O35942	P23561	0.0374384236453202
O35942	P24583	0.02807881773399015
O35942	P24719	0.027684729064039407
O35942	P25333	0.021576354679802956
O35942	P25341	0.02922824302134647
O35942	P25389	0.04039408866995074
O35942	P25390	0.03776683087027915
O35942	P27466	0.035467980295566505
O35942	P27636	0.042692939244663386
O35942	P31374	0.022643678160919535
O35942	P32485	0.027701149425287355
O35942	P32490	0.033497536945812804
O35942	P32491	0.034482758620689655
O35942	P32562	0.047947454844006566
O35942	P32944	0.02947454844006568
O35942	P34244	0.03645320197044335
O35942	P38070	0.03661740558292283
O35942	P38080	0.030738916256157635
O35942	P38147	0.026042692939244664
O35942	P38622	0.028456486042692943
O35942	P38623	0.027504105090311988
O35942	P38692	0.040886699507389164
O35942	P38991	0.03077175697865353
O35942	P39009	0.03333333333333333
O35942	P39073	0.02417077175697865
O35942	P40494	0.028144499178981937
O35942	P43565	0.02528735632183908
O35942	P43637	0.030049261083743842
O35942	P48562	0.03645320197044335
O35942	P53104	0.040722495894909685
O35942	P53233	0.020853858784893268
O35942	P53599	0.03596059113300493
O35942	P53894	0.026239737274220035
O35942	P53974	0.02916256157635468
O35942	Q01389	0.03129720853858785
O35942	Q01919	0.028275862068965516
O35942	Q03002	0.02637110016420361
O35942	Q03306	0.03188834154351396
O35942	Q03407	0.03205254515599343
O35942	Q03497	0.035139573070607555
O35942	Q03957	0.0296551724137931
O35942	Q12152	0.03142857142857143
O35942	Q12222	0.021444991789819377
O35942	Q12236	0.03431855500821018
O35942	Q12263	0.04039408866995074
O35942	Q12469	0.03284072249589491
O35942	Q12505	0.024860426929392443
O35963	P01119	0.027126436781609194
O35963	P01120	0.027257799671592774
O35963	P01123	0.053530377668308704
O35963	P06780	0.02282430213464696
O35963	P06781	0.022134646962233172
O35963	P07560	0.047947454844006566
O35963	P13856	0.024991789819376026
O35963	P32835	0.028144499178981937
O35963	P32836	0.027947454844006566
O35963	P32939	0.03908045977011494
O35963	P36017	0.035467980295566505
O35963	P36018	0.034811165845648605
O35963	P36019	0.0367816091954023
O35963	P38146	0.030804597701149423
O35963	P38555	0.042692939244663386
O35963	P38987	0.021116584564860427
O35963	P48559	0.026502463054187193
O35963	P51996	0.041050903119868636
O35963	Q00246	0.022397372742200328
O35963	Q99260	0.04006568144499179
O54714	Q04195	0.028768472906403938
O54714	Q12216	0.03105090311986864
O54734	P33767	0.03842364532019704
O54774	P41810	0.02315270935960591
O54774	Q08951	0.1272577996715928
O54774	Q12028	0.023801313628899836
O54781	P14680	0.031428571428571424
O54781	P32350	0.028522167487684727
O54781	Q03656	0.06535303776683088
O54784	P00546	0.025484400656814447
O54784	P05986	0.042364532019704436
O54784	P06242	0.028637110016420362
O54784	P06244	0.042036124794745486
O54784	P06245	0.041215106732348114
O54784	P06782	0.05599343185550082
O54784	P08018	0.029096880131362888
O54784	P08458	0.031231527093596056
O54784	P11792	0.0361247947454844
O54784	P12688	0.032643678160919544
O54784	P13185	0.042036124794745486
O54784	P13186	0.041050903119868636
O54784	P14680	0.026174055829228243
O54784	P15442	0.024778325123152707
O54784	P16892	0.02568144499178982
O54784	P17157	0.030870279146141214
O54784	P18961	0.03257799671592775
O54784	P21965	0.0219376026272578
O54784	P22216	0.0561576354679803
O54784	P22517	0.059113300492610835
O54784	P23293	0.024039408866995075
O54784	P23561	0.033497536945812804
O54784	P24583	0.031986863711001644
O54784	P24719	0.04532019704433497
O54784	P25333	0.03205254515599343
O54784	P25341	0.034482758620689655
O54784	P25389	0.04991789819376026
O54784	P25390	0.027520525451559932
O54784	P27466	0.06305418719211822
O54784	P27636	0.034154351395730705
O54784	P31374	0.030213464696223317
O54784	P32485	0.031050903119868637
O54784	P32490	0.027947454844006566
O54784	P32491	0.027520525451559932
O54784	P32562	0.04499178981937603
O54784	P32801	0.027126436781609194
O54784	P34244	0.053530377668308704
O54784	P36004	0.029720853858784892
O54784	P38070	0.03300492610837438
O54784	P38080	0.021937602627257802
O54784	P38147	0.040722495894909685
O54784	P38615	0.020492610837438422
O54784	P38622	0.03793103448275862
O54784	P38623	0.03596059113300493
O54784	P38691	0.025484400656814447
O54784	P38692	0.02788177339901478
O54784	P38970	0.027586206896551724
O54784	P38990	0.027947454844006566
O54784	P38991	0.042692939244663386
O54784	P39009	0.052873563218390804
O54784	P41808	0.023842364532019704
O54784	P43565	0.024088669950738915
O54784	P43637	0.035303776683087026
O54784	P48562	0.0316256157635468
O54784	P53104	0.03661740558292283
O54784	P53233	0.0267487684729064
O54784	P53599	0.02834154351395731
O54784	P53739	0.034482758620689655
O54784	P53894	0.021592775041050904
O54784	P54199	0.0219376026272578
O54784	Q00772	0.028834154351395736
O54784	Q01389	0.030870279146141214
O54784	Q01919	0.04729064039408867
O54784	Q03002	0.047619047619047616
O54784	Q03306	0.03776683087027915
O54784	Q03407	0.041707717569786536
O54784	Q03497	0.034482758620689655
O54784	Q03533	0.03908045977011494
O54784	Q03957	0.029096880131362888
O54784	Q08217	0.029458128078817734
O54784	Q12100	0.024597701149425288
O54784	Q12152	0.0374384236453202
O54784	Q12222	0.029031198686371103
O54784	Q12236	0.04220032840722496
O54784	Q12263	0.053201970443349754
O54784	Q12469	0.027323481116584565
O54825	P38333	0.09343185550082102
O54826	P53127	0.024039408866995075
O54826	Q12311	0.048111658456486045
O54833	P00546	0.04532019704433497
O54833	P05986	0.02553366174055829
O54833	P06242	0.031707717569786534
O54833	P06243	0.024844006568144502
O54833	P06244	0.023711001642036125
O54833	P06782	0.027635467980295567
O54833	P11792	0.02371100164203612
O54833	P13185	0.023382594417077178
O54833	P13186	0.023842364532019704
O54833	P14680	0.027077175697865354
O54833	P14681	0.04433497536945813
O54833	P15790	0.1257799671592775
O54833	P16892	0.040722495894909685
O54833	P17157	0.04302134646962233
O54833	P19454	0.12463054187192119
O54833	P21965	0.03908045977011494
O54833	P22204	0.023070607553366176
O54833	P23293	0.03661740558292283
O54833	P25389	0.02302134646962233
O54833	P31374	0.02334975369458128
O54833	P32485	0.04630541871921182
O54833	P32562	0.023842364532019704
O54833	P32581	0.027060755336617406
O54833	P32801	0.02510673234811166
O54833	P34244	0.024975369458128078
O54833	P36005	0.04384236453201971
O54833	P38615	0.03875205254515599
O54833	P38691	0.02282430213464696
O54833	P38991	0.02333333333333333
O54833	P39009	0.024417077175697865
O54833	P39073	0.03211822660098522
O54833	P41808	0.04187192118226601
O54833	P43637	0.02479474548440066
O54833	P50873	0.03760262725779967
O54833	Q00772	0.04318555008210181
O54833	Q01389	0.023793103448275857
O54833	Q03306	0.027569786535303772
O54833	Q03407	0.028407224958949095
O54833	Q03497	0.024022988505747127
O54833	Q03957	0.04006568144499179
O54833	Q12222	0.03362889983579639
O54833	Q12236	0.035238095238095235
O54833	Q12263	0.02446633825944171
O54863	P00546	0.028965517241379312
O54863	P05986	0.03645320197044335
O54863	P06242	0.022889983579638753
O54863	P06244	0.0380952380952381
O54863	P06245	0.03596059113300493
O54863	P06782	0.0561576354679803
O54863	P06784	0.026502463054187193
O54863	P08018	0.02174055829228243
O54863	P08458	0.02630541871921182
O54863	P11792	0.03825944170771757
O54863	P12688	0.03842364532019704
O54863	P13185	0.04729064039408867
O54863	P13186	0.04663382594417077
O54863	P14681	0.02446633825944171
O54863	P15442	0.0245320197044335
O54863	P16892	0.02669950738916256
O54863	P17157	0.02883415435139573
O54863	P18961	0.03645320197044335
O54863	P21965	0.021510673234811165
O54863	P22204	0.027323481116584565
O54863	P22211	0.02865353037766831
O54863	P22216	0.04942528735632184
O54863	P22517	0.040722495894909685
O54863	P23561	0.030476190476190476
O54863	P24583	0.03149425287356322
O54863	P24719	0.033497536945812804
O54863	P25333	0.03940886699507389
O54863	P25341	0.035139573070607555
O54863	P25389	0.0555008210180624
O54863	P25390	0.028144499178981937
O54863	P27466	0.04302134646962233
O54863	P27636	0.03027914614121511
O54863	P28708	0.03284072249589491
O54863	P31374	0.04334975369458128
O54863	P32328	0.02745484400656814
O54863	P32485	0.024220032840722498
O54863	P32490	0.029589490968801313
O54863	P32491	0.03188834154351396
O54863	P32562	0.04499178981937603
O54863	P34244	0.04827586206896552
O54863	P36002	0.0296551724137931
O54863	P36004	0.029786535303776684
O54863	P36005	0.02226600985221675
O54863	P38070	0.03142857142857143
O54863	P38147	0.03908045977011494
O54863	P38622	0.035139573070607555
O54863	P38623	0.03596059113300493
O54863	P38692	0.035139573070607555
O54863	P38970	0.027126436781609194
O54863	P38990	0.02574712643678161
O54863	P38991	0.041050903119868636
O54863	P39009	0.04597701149425287
O54863	P40494	0.022397372742200328
O54863	P43637	0.02991789819376026
O54863	P47116	0.0277504105090312
O54863	P48562	0.032315270935960594
O54863	P53104	0.035139573070607555
O54863	P53233	0.02568144499178982
O54863	P53599	0.02935960591133005
O54863	P53739	0.03842364532019704
O54863	P53974	0.024105090311986866
O54863	Q00772	0.02555008210180624
O54863	Q01389	0.025106732348111654
O54863	Q01919	0.053858784893267654
O54863	Q03002	0.053530377668308704
O54863	Q03306	0.034482758620689655
O54863	Q03407	0.042364532019704436
O54863	Q03497	0.030607553366174052
O54863	Q03533	0.0245320197044335
O54863	Q03785	0.022528735632183907
O54863	Q03957	0.024663382594417076
O54863	Q08217	0.046469622331691295
O54863	Q08732	0.028144499178981937
O54863	Q12100	0.03111658456486043
O54863	Q12152	0.04532019704433497
