fly	bakers	score
O76464	P49954	0.07298578199052133
O76511	P06785	0.195260663507109
O76767	P18414	0.1009478672985782
O76902	Q06651	0.031018957345971564
O76924	P36113	0.09834123222748815
O76927	P0C0V8	0.0437914691943128
O76927	Q3E754	0.0437914691943128
O76932	P14747	0.09052132701421801
O76932	P20604	0.19146919431279621
O76932	P23287	0.0924170616113744
O76932	P23594	0.1943127962085308
O76932	P23595	0.1933649289099526
O76932	P26570	0.11516587677725118
O76932	P32345	0.1928909952606635
O76932	P32598	0.13270142180094788
O76932	P32838	0.17061611374407584
O76932	P32945	0.11161137440758294
O76932	P33329	0.11184834123222749
O76932	P53043	0.0947867298578199
O77059	P05066	0.03521327014218009
O77086	P04821	0.06421800947867298
O77263	Q12009	0.13886255924170615
O77264	Q08096	0.03175355450236967
O77459	P41696	0.03194312796208531
O77460	P00817	0.15213270142180094
O77460	P28239	0.11753554502369669
O96553	P07245	0.4518957345971564
O96553	P09440	0.46824644549763034
O96827	P32471	0.07251184834123223
O96838	P34756	0.06510663507109002
O96838	P39077	0.0490521327014218
O96860	Q02647	0.04881516587677725
O96863	P38930	0.0947867298578199
O96863	P43639	0.07796208530805687
O97067	P34222	0.042890995260663506
O97069	P22768	0.17867298578199053
O97125	P09435	0.42867298578199053
O97125	P0CS90	0.259478672985782
O97125	P10591	0.4265402843601896
O97125	P10592	0.4272511848341232
O97125	P11484	0.3222748815165877
O97125	P16474	0.3509478672985782
O97125	P22202	0.42417061611374407
O97125	P32589	0.12203791469194313
O97125	P32590	0.11706161137440758
O97125	P36016	0.06113744075829384
O97125	P38788	0.1052132701421801
O97125	P39987	0.25687203791469193
O97125	P40150	0.3222748815165877
O97125	Q05931	0.22180094786729856
O97143	P00546	0.046161137440758296
O97143	P05986	0.06872037914691943
O97143	P06242	0.0414218009478673
O97143	P06244	0.06872037914691943
O97143	P06245	0.07061611374407582
O97143	P06782	0.07393364928909953
O97143	P06784	0.0395260663507109
O97143	P08018	0.04691943127962085
O97143	P08458	0.05118483412322275
O97143	P11792	0.055213270142180096
O97143	P12688	0.06421800947867298
O97143	P13185	0.05971563981042654
O97143	P13186	0.055924170616113746
O97143	P14680	0.03104265402843602
O97143	P14681	0.03744075829383886
O97143	P16892	0.04199052132701422
O97143	P17157	0.04526066350710901
O97143	P18961	0.06327014218009479
O97143	P19454	0.03706161137440758
O97143	P22204	0.047867298578199054
O97143	P22211	0.033222748815165876
O97143	P22216	0.06540284360189573
O97143	P22517	0.07630331753554502
O97143	P23293	0.03758293838862559
O97143	P23561	0.0485781990521327
O97143	P24583	0.06303317535545024
O97143	P24719	0.04928909952606635
O97143	P25333	0.04052132701421801
O97143	P25341	0.06350710900473934
O97143	P25389	0.07772511848341232
O97143	P25390	0.039881516587677725
O97143	P27466	0.07535545023696683
O97143	P27636	0.06398104265402843
O97143	P31374	0.04739336492890995
O97143	P32328	0.045639810426540285
O97143	P32350	0.03232227488151659
O97143	P32485	0.046445497630331754
O97143	P32490	0.039431279620853084
O97143	P32491	0.0485781990521327
O97143	P32562	0.08056872037914692
O97143	P32581	0.03734597156398104
O97143	P32801	0.033222748815165876
O97143	P32944	0.03933649289099526
O97143	P34244	0.08222748815165877
O97143	P36005	0.03677725118483412
O97143	P38070	0.051421800947867295
O97143	P38080	0.040331753554502366
O97143	P38147	0.057345971563981045
O97143	P38615	0.04497630331753555
O97143	P38622	0.05995260663507109
O97143	P38623	0.0504739336492891
O97143	P38691	0.03293838862559242
O97143	P38692	0.05308056872037915
O97143	P38970	0.03232227488151659
O97143	P38990	0.051421800947867295
O97143	P38991	0.08483412322274882
O97143	P39009	0.06208530805687204
O97143	P39073	0.03222748815165877
O97143	P41808	0.033412322274881515
O97143	P43565	0.03639810426540284
O97143	P43637	0.058767772511848344
O97143	P48562	0.04881516587677725
O97143	P53104	0.05
O97143	P53233	0.0414218009478673
O97143	P53599	0.04080568720379146
O97143	P53739	0.05947867298578199
O97143	P53894	0.04691943127962085
O97143	P53974	0.03777251184834123
O97143	P54199	0.04407582938388625
O97143	Q00772	0.04526066350710901
O97143	Q01389	0.05308056872037915
O97143	Q01919	0.06303317535545024
O97143	Q03002	0.06208530805687204
O97143	Q03306	0.058767772511848344
O97143	Q03407	0.060900473933649286
O97143	Q03497	0.05758293838862559
O97143	Q03533	0.0414218009478673
O97143	Q03957	0.04199052132701422
O97143	Q08217	0.04976303317535545
O97143	Q08732	0.03658767772511848
O97143	Q12100	0.0371563981042654
O97143	Q12152	0.06563981042654028
O97143	Q12222	0.0328436018957346
O97143	Q12236	0.06729857819905213
O97143	Q12263	0.07890995260663507
O97143	Q12310	0.03360189573459716
O97143	Q12469	0.04881516587677725
O97159	P22082	0.18886255924170617
O97159	P31244	0.043483412322274886
O97159	P31380	0.12582938388625592
O97159	P32333	0.11516587677725118
O97159	P32597	0.18578199052132702
O97159	P32657	0.24360189573459715
O97159	P32849	0.03869668246445497
O97159	P32863	0.104739336492891
O97159	P38086	0.0938388625592417
O97159	P38144	0.19834123222748815
O97159	P40352	0.11777251184834123
O97159	P43610	0.15165876777251186
O97159	P53115	0.08613744075829383
O97159	Q04779	0.03261848341232228
O97159	Q05471	0.08412322274881517
O97159	Q08562	0.04130331753554503
O97159	Q08773	0.20781990521327015
P00522	P00546	0.034123222748815164
P00522	P05986	0.047251184834123224
P00522	P06244	0.04490521327014218
P00522	P06245	0.04654028436018957
P00522	P06782	0.03734597156398104
P00522	P08458	0.040331753554502366
P00522	P12688	0.03687203791469195
P00522	P13185	0.05071090047393365
P00522	P13186	0.0481042654028436
P00522	P14681	0.030663507109004742
P00522	P16892	0.03741706161137441
P00522	P17157	0.04004739336492891
P00522	P22216	0.045450236966824646
P00522	P22517	0.04805687203791469
P00522	P23293	0.04052132701421801
P00522	P23561	0.03841232227488151
P00522	P24583	0.03876777251184834
P00522	P24719	0.03267772511848341
P00522	P25389	0.04488151658767773
P00522	P25390	0.04187203791469194
P00522	P27466	0.043175355450236964
P00522	P27636	0.0504739336492891
P00522	P31374	0.03843601895734597
P00522	P32485	0.03414691943127962
P00522	P32490	0.03566350710900474
P00522	P32491	0.035687203791469196
P00522	P32562	0.0504739336492891
P00522	P32581	0.03488151658767772
P00522	P32944	0.03623222748815166
P00522	P34244	0.042630331753554504
P00522	P38070	0.03587677725118483
P00522	P38147	0.03530805687203791
P00522	P38692	0.042156398104265407
P00522	P38991	0.04390995260663507
P00522	P39009	0.03950236966824644
P00522	P41808	0.03239336492890995
P00522	P43637	0.03165876777251185
P00522	P48562	0.042890995260663506
P00522	P53104	0.046090047393364926
P00522	P53739	0.03632701421800948
P00522	Q01389	0.051421800947867295
P00522	Q01919	0.039052132701421806
P00522	Q03002	0.039052132701421806
P00522	Q03306	0.037061611374407576
P00522	Q03407	0.04691943127962085
P00522	Q03497	0.04327014218009479
P00522	Q08217	0.03623222748815166
P00522	Q12236	0.044810426540284366
P00522	Q12263	0.039881516587677725
P00522	Q12469	0.03796208530805687
P00528	P00546	0.03530805687203791
P00528	P05986	0.043981042654028434
P00528	P06244	0.04061611374407583
P00528	P06245	0.03796208530805687
P00528	P06782	0.03777251184834123
P00528	P08018	0.04090047393364929
P00528	P08458	0.042440758293838865
P00528	P11792	0.03485781990521328
P00528	P13185	0.03758293838862559
P00528	P13186	0.03786729857819905
P00528	P14681	0.033744075829383886
P00528	P16892	0.04023696682464455
P00528	P17157	0.042180094786729856
P00528	P22216	0.035971563981042655
P00528	P22517	0.03751184834123223
P00528	P23293	0.033412322274881515
P00528	P23561	0.039976303317535544
P00528	P24583	0.036492890995260666
P00528	P25341	0.036587677725118485
P00528	P25389	0.036161137440758294
P00528	P25390	0.030853080568720378
P00528	P27636	0.043530805687203786
P00528	P32485	0.04052132701421801
P00528	P32490	0.04208530805687204
P00528	P32491	0.04151658767772511
P00528	P32562	0.04109004739336493
P00528	P34244	0.038341232227488156
P00528	P38692	0.03770142180094787
P00528	P38991	0.04004739336492891
P00528	P40494	0.03113744075829384
P00528	P41808	0.030023696682464455
P00528	P43637	0.03559241706161137
P00528	P48562	0.039620853080568716
P00528	P53104	0.03805687203791469
P00528	P53739	0.035781990521327016
P00528	P53974	0.03495260663507109
P00528	Q00772	0.03495260663507109
P00528	Q01389	0.04734597156398104
P00528	Q01919	0.03876777251184834
P00528	Q03002	0.036066350710900474
P00528	Q03306	0.0328436018957346
P00528	Q03497	0.03860189573459715
P00528	Q03957	0.03767772511848341
P00528	Q12152	0.03303317535545023
P00528	Q12263	0.03488151658767772
P00528	Q12469	0.04180094786729858
P00967	P04161	0.04526066350710901
P00967	P07244	0.1759478672985782
P02283	P02293	0.07867298578199051
P02283	P02294	0.07843601895734598
P02299	P36012	0.06492890995260664
P02299	P61830	0.11658767772511848
P02572	P32381	0.17251184834123223
P02572	P38696	0.17156398104265402
P02572	P47117	0.11563981042654028
P02572	P53946	0.03755924170616114
P02572	P60010	0.3407582938388626
P02572	P80428	0.047156398104265404
P02572	Q12406	0.036492890995260666
P02572	Q12509	0.040426540284360185
P02574	P32381	0.17156398104265402
P02574	P38696	0.17156398104265402
P02574	P47117	0.11706161137440758
P02574	P53946	0.036777251184834124
P02574	P60010	0.33364928909952607
P02574	P80428	0.04734597156398104
P02574	Q12406	0.03630331753554502
P02574	Q12509	0.03886255924170616
P02825	P09435	0.42748815165876775
P02825	P0CS90	0.26374407582938386
P02825	P10591	0.4258293838862559
P02825	P10592	0.4258293838862559
P02825	P11484	0.323696682464455
P02825	P16474	0.35971563981042654
P02825	P22202	0.4251184834123223
P02825	P32589	0.12440758293838862
P02825	P32590	0.11895734597156397
P02825	P36016	0.05781990521327014
P02825	P38788	0.10355450236966825
P02825	P39987	0.25924170616113745
P02825	P40150	0.3239336492890995
P02825	Q05931	0.22369668246445498
P02828	P02829	0.3995260663507109
P02828	P15108	0.3976303317535545
P04052	P04050	0.5827014218009479
P04052	P04051	0.3469194312796208
P04052	P10964	0.08540284360189573
P04197	P22035	0.03459715639810427
P04359	P38061	0.06824644549763033
P04412	P05986	0.030947867298578197
P04412	P06782	0.03559241706161137
P04412	P08458	0.03056872037914692
P04412	P13185	0.03751184834123223
P04412	P13186	0.034218009478672984
P04412	P23293	0.031232227488151663
P04412	P23561	0.038981042654028436
P04412	P27636	0.03815165876777251
P04412	P32562	0.03293838862559242
P04412	P38991	0.032582938388625596
P04412	P48562	0.04464454976303318
P04412	Q01389	0.03734597156398104
P04412	Q01919	0.03459715639810427
P04412	Q12469	0.03758293838862559
P04657	P00044	0.06303317535545024
P04657	P00045	0.05924170616113744
P05130	P00546	0.031563981042654024
P05130	P05986	0.12227488151658768
P05130	P06242	0.034123222748815164
P05130	P06244	0.11895734597156397
P05130	P06245	0.11516587677725118
P05130	P06782	0.06658767772511848
P05130	P06784	0.03267772511848341
P05130	P08018	0.03751184834123223
P05130	P08458	0.04976303317535545
P05130	P11792	0.12180094786729857
P05130	P12688	0.13317535545023695
P05130	P13185	0.06492890995260664
P05130	P13186	0.06635071090047394
P05130	P14680	0.03886255924170616
P05130	P16892	0.03104265402843602
P05130	P17157	0.04052132701421801
P05130	P18961	0.13033175355450238
P05130	P22204	0.06540284360189573
P05130	P22211	0.03239336492890995
P05130	P22216	0.05924170616113744
P05130	P22517	0.054502369668246446
P05130	P23561	0.04109004739336493
P05130	P24583	0.09485781990521328
P05130	P24719	0.0414218009478673
P05130	P25333	0.043601895734597156
P05130	P25341	0.0981042654028436
P05130	P25389	0.06113744075829384
P05130	P25390	0.04180094786729858
P05130	P27466	0.047867298578199054
P05130	P27636	0.04976303317535545
P05130	P28708	0.03853080568720379
P05130	P31374	0.04739336492890995
P05130	P32328	0.06587677725118483
P05130	P32485	0.043175355450236964
P05130	P32490	0.04535545023696683
P05130	P32491	0.04682464454976303
P05130	P32562	0.06303317535545024
P05130	P34244	0.06374407582938389
P05130	P38070	0.09028436018957346
P05130	P38147	0.047867298578199054
P05130	P38615	0.030118483412322275
P05130	P38622	0.04805687203791469
P05130	P38623	0.044810426540284366
P05130	P38692	0.047867298578199054
P05130	P38990	0.041327014218009474
P05130	P38991	0.06563981042654028
P05130	P39009	0.04601895734597156
P05130	P41808	0.03488151658767772
P05130	P43565	0.05018957345971564
P05130	P43637	0.04834123222748815
P05130	P48562	0.058056872037914695
P05130	P53104	0.053554502369668244
P05130	P53599	0.03933649289099526
P05130	P53739	0.1018957345971564
P05130	P53894	0.09218009478672985
P05130	Q00772	0.039881516587677725
P05130	Q01389	0.053554502369668244
P05130	Q01919	0.06492890995260664
P05130	Q03002	0.06137440758293839
P05130	Q03306	0.07345971563981042
P05130	Q03407	0.07417061611374408
P05130	Q03497	0.05568720379146919
P05130	Q03533	0.0423696682464455
P05130	Q03957	0.03770142180094787
P05130	Q08217	0.04563981042654029
P05130	Q08732	0.02985781990521327
P05130	Q12152	0.05687203791469194
P05130	Q12236	0.07796208530805687
P05130	Q12263	0.061611374407582936
P05130	Q12310	0.031208530805687203
P05130	Q12469	0.05308056872037915
P05303	P02992	0.08341232227488152
P05303	P02994	0.34502369668246446
P05303	P05453	0.13649289099526066
P05303	P32769	0.09691943127962085
P05389	P02400	0.02883886255924171
P05661	P08964	0.32582938388625593
P05661	P19524	0.24691943127962085
P05661	P32492	0.23672985781990522
P05661	P36006	0.18341232227488152
P05661	Q04439	0.18364928909952608
P05990	P03965	0.5298578199052133
P05990	P07258	0.15734597156398103
P05990	P07259	1.0
P05990	P32375	0.04834123222748815
P05990	P32874	0.03137440758293839
P06603	P02557	0.16611374407582938
P06603	P09733	0.3293838862559242
P06603	P09734	0.32677725118483414
P06603	P53378	0.08933649289099527
P06605	P02557	0.16611374407582938
P06605	P09733	0.3281990521327014
P06605	P09734	0.32559241706161135
P06605	P53378	0.0895734597156398
P06606	P02557	0.1651658767772512
P06606	P09733	0.2843601895734597
P06606	P09734	0.2900473933649289
P06606	P53378	0.08530805687203792
P06742	P53141	0.029194312796208533
P07190	P38158	0.0981042654028436
P07190	P53051	0.0990521327014218
P07190	P53341	0.0981042654028436
P07190	Q08295	0.09502369668246445
P07191	P38158	0.1009478672985782
P07191	P53051	0.1009478672985782
P07191	P53341	0.1014218009478673
P07191	Q08295	0.0976303317535545
P07247	P32805	0.030758293838862562
P07247	P33748	0.030284360189573457
P07247	P33749	0.030118483412322275
P07247	P39933	0.03220379146919431
P07247	P41696	0.05054502369668247
P07247	P47043	0.04600315955766193
P07247	P53035	0.03175355450236967
P07247	P53968	0.03444312796208531
P07486	P00358	0.2109004739336493
P07486	P00359	0.2109004739336493
P07486	P00360	0.21516587677725119
P07487	P00358	0.21137440758293838
P07487	P00359	0.21184834123222748
P07487	P00360	0.2161137440758294
P07664	P47043	0.03241706161137441
P07665	P47043	0.031990521327014215
P07909	P27476	0.030308056872037917
P07909	Q99383	0.07085308056872038
P08044	P32805	0.02900473933649289
P08044	P41696	0.039976303317535544
P08044	P47043	0.037109004739336496
P08044	P53968	0.03459715639810427
P08155	P27705	0.030379146919431277
P08155	P32805	0.03170616113744076
P08155	P39933	0.03359004739336493
P08155	P39943	0.031161137440758296
P08155	P41696	0.041415876777251184
P08155	P47043	0.04609597156398105
P08155	P53035	0.03240126382306477
P08155	P53968	0.036042654028436025
P08181	P00546	0.06516587677725119
P08181	P05986	0.031563981042654024
P08181	P06242	0.04035545023696683
P08181	P06243	0.033222748815165876
P08181	P06244	0.030023696682464452
P08181	P06245	0.031018957345971564
P08181	P06782	0.04161137440758294
P08181	P11792	0.03369668246445497
P08181	P13185	0.032582938388625596
P08181	P13186	0.03158767772511849
P08181	P14680	0.040426540284360185
P08181	P14681	0.06374407582938389
P08181	P15442	0.03213270142180095
P08181	P15790	0.18412322274881518
P08181	P16892	0.056635071090047395
P08181	P17157	0.05995260663507109
P08181	P19454	0.18104265402843603
P08181	P21965	0.054739336492891
P08181	P22204	0.03575829383886256
P08181	P22216	0.03741706161137441
P08181	P23293	0.0533175355450237
P08181	P25389	0.030213270142180094
P08181	P31374	0.03194312796208531
P08181	P32328	0.03485781990521327
P08181	P32485	0.06635071090047394
P08181	P32562	0.03248815165876777
P08181	P32581	0.03751184834123223
P08181	P32801	0.03293838862559242
P08181	P34244	0.03841232227488151
P08181	P36005	0.05781990521327014
P08181	P38615	0.05995260663507109
P08181	P38691	0.03203791469194313
P08181	P38991	0.03201421800947868
P08181	P39009	0.03414691943127962
P08181	P39073	0.043530805687203786
P08181	P41808	0.057345971563981045
P08181	P43637	0.03504739336492891
P08181	P50873	0.0518957345971564
P08181	Q00772	0.05971563981042654
P08181	Q01389	0.03194312796208531
P08181	Q03306	0.037227488151658765
P08181	Q03407	0.04308056872037915
P08181	Q03497	0.03149289099526067
P08181	Q03957	0.05545023696682464
P08181	Q12222	0.0533175355450237
P08181	Q12236	0.04914691943127962
P08181	Q12263	0.03469194312796208
P08182	P38930	0.0947867298578199
P08182	P43639	0.07914691943127962
P08266	P08518	0.6786729857819905
P08266	P22138	0.17890995260663506
P08266	P22276	0.3580568720379147
P08570	P05318	0.03376777251184834
P08646	P01119	0.09644549763033175
P08646	P01120	0.09454976303317536
P08646	P01123	0.04559241706161138
P08646	P06780	0.034573459715639805
P08646	P06781	0.03395734597156398
P08646	P07560	0.04450236966824645
P08646	P13856	0.07890995260663507
P08646	P19073	0.03623222748815166
P08646	P25378	0.03869668246445498
P08646	P32836	0.02992890995260664
P08646	P32939	0.04035545023696683
P08646	P36017	0.039881516587677725
P08646	P36019	0.03440758293838862
P08646	P38555	0.036872037914691944
P08646	P51996	0.03303317535545024
P08646	Q00245	0.032772511848341235
P08646	Q00246	0.03395734597156398
P08646	Q99260	0.03760663507109004
P08736	P02992	0.08056872037914692
P08736	P02994	0.35355450236966823
P08736	P05453	0.13554502369668248
P08736	P32769	0.1
P08761	P40029	0.0328436018957346
P08841	P02557	0.3229857819905213
P08841	P09733	0.1651658767772512
P08841	P09734	0.16279620853080567
P08841	P53378	0.09360189573459715
P08879	P36010	0.09573459715639811
P08970	P32805	0.032488151658767776
P08970	P39933	0.03330173775671406
P08970	P41696	0.039691943127962086
P08970	P47043	0.044277251184834124
P08970	P53968	0.03162322274881517
P08985	P04911	0.06137440758293839
P08985	P04912	0.06137440758293839
P08985	Q12692	0.07677725118483412
P09052	P10081	0.08696682464454976
P09052	P15424	0.08033175355450237
P09052	P20447	0.12061611374407583
P09052	P20448	0.08293838862559241
P09052	P20449	0.07440758293838863
P09052	P21372	0.09052132701421801
P09052	P23394	0.11540284360189573
P09052	P24783	0.1466824644549763
P09052	P24784	0.195260663507109
P09052	P25808	0.07251184834123223
P09052	P32892	0.10497630331753555
P09052	P36120	0.07061611374407582
P09052	P38112	0.07582938388625593
P09052	P38712	0.1009478672985782
P09052	P38719	0.08625592417061612
P09052	P39517	0.08625592417061612
P09052	P45818	0.0924170616113744
P09052	P53166	0.05402843601895735
P09052	P53734	0.05568720379146919
P09052	Q03532	0.0909952606635071
P09052	Q06218	0.0495260663507109
P09052	Q07478	0.08530805687203792
P09052	Q12099	0.09004739336492891
P09052	Q12389	0.095260663507109
P09180	P10664	0.16208530805687205
P09180	P49626	0.16208530805687205
P09208	P00546	0.03241706161137441
P09208	P05986	0.032582938388625596
P09208	P22216	0.033127962085308056
P09208	P27636	0.042535545023696684
P09208	Q01389	0.036682464454976305
