mouse	rat	score
O08911	P63319	0.006993599397590361
O08911	P67999	0.008593749999999999
O08911	P68182	0.00753953313253012
O08911	P68403	0.006485316265060242
O08911	P97756	0.008141942771084338
O08911	P97924	0.007704254518072289
O08911	Q01986	0.007210090361445783
O08911	Q03114	0.016754518072289157
O08911	Q04589	0.00675828313253012
O08911	Q06226	0.007195971385542169
O08911	Q09137	0.009026731927710844
O08911	Q62689	0.006852409638554217
O08911	Q62844	0.00779367469879518
O08911	Q62868	0.0072665662650602415
O08911	Q62925	0.009600903614457831
O08911	Q63092	0.0071583207831325294
O08911	Q63433	0.006452371987951807
O08911	Q63454	0.017131024096385544
O08911	Q63470	0.009789156626506024
O08911	Q63531	0.009836219879518071
O08911	Q63538	0.07144201807228916
O08911	Q63638	0.007212443524096386
O08911	Q63699	0.01873117469879518
O08911	Q641Z4	0.015719126506024098
O08911	Q66HA1	0.007577183734939759
O08911	Q7TT49	0.006231174698795181
O08911	Q810W7	0.00703125
O08911	Q8VHF0	0.00941265060240964
O08911	Q91XS8	0.007906626506024096
O08911	Q9JLS3	0.009134977409638555
O08911	Q9QY78	0.008414909638554218
O08911	Q9R012	0.008377259036144578
O08911	Q9WUD9	0.00783132530120482
O08911	Q9Z2A6	0.019201807228915662
O08914	P97612	0.09506777108433735
O08915	Q5FWY5	0.06297063253012049
O08915	Q9QVC8	0.00597703313253012
O08917	Q9Z1E1	0.08160768072289157
O08917	Q9Z2S9	0.03614457831325301
O08919	A1L1I3	0.1121046686746988
O08967	D4A631	0.018072289156626505
O08967	P63035	0.062311746987951805
O08967	P97696	0.07727786144578314
O08967	Q7TSU1	0.017648719879518073
O08999	O70244	0.008414909638554216
O08999	Q63722	0.008920055220883535
O08999	Q9WVH8	0.009905873493975904
O09044	O70377	0.039909638554216864
O09044	P60881	0.023814006024096387
O09061	P18421	0.04555722891566265
O09061	P40112	0.008189006024096385
O09106	Q4QQW4	0.09478539156626506
O09110	E9PSL7	0.007699548192771084
O09110	F1LP90	0.011859939759036145
O09110	F1M7Y5	0.007906626506024096
O09110	O08815	0.011859939759036145
O09110	O08875	0.006287650602409638
O09110	O54874	0.00753953313253012
O09110	O88506	0.01011859939759036
O09110	O88764	0.0058923192771084335
O09110	P05696	0.007323042168674698
O09110	P11730	0.006795933734939759
O09110	P15127	0.0072665662650602415
O09110	P15791	0.007181852409638554
O09110	P18265	0.008080760542168674
O09110	P21708	0.008932605421686748
O09110	P27791	0.0076524849397590355
O09110	P35465	0.010259789156626505
O09110	P36506	0.020613704819277108
O09110	P47196	0.008377259036144578
O09110	P49185	0.0072853915662650605
O09110	P49186	0.007181852409638554
O09110	P49187	0.007398343373493975
O09110	P54645	0.006955948795180723
O09110	P63086	0.008659638554216868
O09110	P67999	0.008358433734939759
O09110	P68182	0.006890060240963856
O09110	P70600	0.007520707831325302
O09110	P97756	0.0074501129518072294
O09110	Q01986	0.020990210843373495
O09110	Q03114	0.008010165662650602
O09110	Q06226	0.008264307228915664
O09110	Q09137	0.00652296686746988
O09110	Q62689	0.006457078313253012
O09110	Q62844	0.0065606174698795185
O09110	Q62868	0.008283132530120483
O09110	Q62925	0.008414909638554218
O09110	Q63531	0.008621987951807228
O09110	Q63538	0.0076524849397590355
O09110	Q63699	0.008810240963855421
O09110	Q7TPK6	0.007685429216867471
O09110	Q7TT49	0.007868975903614458
O09110	Q810W7	0.0074501129518072294
O09110	Q8VHF0	0.006485316265060242
O09110	Q9JIH7	0.007718373493975903
O09110	Q9JLS3	0.009318524096385542
O09110	Q9R012	0.00808546686746988
O09110	Q9WUD9	0.006673569277108434
O09110	Q9Z2A6	0.008283132530120483
O09110	Q9Z2P5	0.006381777108433735
O09127	D3ZML2	0.007247740963855422
O09127	E9PSL7	0.006471197289156626
O09127	O08775	0.012283509036144578
O09127	O08815	0.006673569277108434
O09127	O08875	0.006668862951807229
O09127	O35346	0.02051957831325301
O09127	P05696	0.006541792168674699
O09127	P08413	0.006438253012048194
O09127	P11275	0.00652296686746988
O09127	P11345	0.013883659638554216
O09127	P11730	0.006165286144578314
O09127	P15127	0.018589984939759035
O09127	P15791	0.006287650602409638
O09127	P20786	0.011671686746987951
O09127	P32577	0.018354668674698794
O09127	P35465	0.006852409638554217
O09127	P35739	0.01906061746987952
O09127	P53767	0.013365963855421686
O09127	P54645	0.007501882530120482
O09127	P68403	0.006306475903614458
O09127	P70600	0.018589984939759035
O09127	Q03351	0.01661332831325301
O09127	Q04589	0.015719126506024098
O09127	Q05030	0.011248117469879517
O09127	Q06226	0.006344126506024097
O09127	Q09137	0.007699548192771084
O09127	Q62689	0.011812876506024096
O09127	Q62844	0.01976656626506024
O09127	Q63531	0.007586596385542169
O09127	Q63604	0.018401731927710843
O09127	Q64604	0.00677710843373494
O09127	Q64725	0.017225150602409638
O09127	Q66HA1	0.01120105421686747
O09127	Q99J82	0.008189006024096385
O09127	Q9R012	0.006330007530120482
O09127	Q9WUD9	0.01929593373493976
O09159	P28494	0.02663780120481928
O35066	F1M4A4	0.025461219879518073
O35066	O88658	0.025225903614457833
O35066	P56536	0.022213855421686746
O35066	Q2PQA9	0.022213855421686746
O35066	Q5XI51	0.015766189759036143
O35066	Q6QLM7	0.021696159638554216
O35066	Q9WV63	0.015530873493975904
O35071	F1M4A4	0.09483245481927711
O35071	O88658	0.09375
O35071	P56536	0.021837349397590362
O35071	Q2PQA9	0.023531626506024098
O35071	Q5XI51	0.015719126506024098
O35071	Q6QLM7	0.021790286144578314
O35071	Q9WV63	0.0168957078313253
O35098	P47942	0.08744352409638555
O35098	Q62950	0.08010165662650602
O35098	Q62951	0.109375
O35098	Q62952	0.08113704819277108
O35099	D3ZML2	0.007977221385542169
O35099	D4AE59	0.007774849397590361
O35099	E9PSL7	0.008141942771084338
O35099	F1LP90	0.01148343373493976
O35099	F1M0Z1	0.007577183734939759
O35099	F1M7Y5	0.009172628012048191
O35099	O08679	0.009327936746987951
O35099	O08815	0.01331890060240964
O35099	O08875	0.008339608433734939
O35099	O35346	0.0065794427710843375
O35099	O54874	0.00701242469879518
O35099	O88506	0.011671686746987951
O35099	O88764	0.009262048192771086
O35099	P05696	0.00964796686746988
O35099	P08413	0.009836219879518071
O35099	P09216	0.009600903614457831
O35099	P09217	0.008716114457831325
O35099	P0C1X8	0.0065982680722891564
O35099	P11275	0.009977409638554216
O35099	P11345	0.008264307228915664
O35099	P11730	0.010259789156626505
O35099	P15127	0.007031249999999999
O35099	P15791	0.010353915662650603
O35099	P18265	0.008819653614457832
O35099	P21708	0.009431475903614457
O35099	P27791	0.01016566265060241
O35099	P32577	0.007596009036144579
O35099	P35465	0.013742469879518071
O35099	P35739	0.0078125
O35099	P36506	0.009356174698795182
O35099	P47196	0.009120858433734941
O35099	P49185	0.008358433734939759
O35099	P49186	0.008461972891566265
O35099	P49187	0.008537274096385543
O35099	P54645	0.008697289156626507
O35099	P63086	0.00941265060240964
O35099	P63319	0.009695030120481929
O35099	P67999	0.010306852409638554
O35099	P68182	0.01016566265060241
O35099	P68403	0.009836219879518071
O35099	P70600	0.00701242469879518
O35099	P97756	0.00934676204819277
O35099	P97924	0.007398343373493975
O35099	Q01986	0.009553840361445784
O35099	Q03114	0.008631400602409639
O35099	Q06226	0.009600903614457831
O35099	Q09137	0.008283132530120483
O35099	Q62689	0.007360692771084337
O35099	Q62868	0.00941265060240964
O35099	Q62915	0.010353915662650603
O35099	Q62925	0.01586031626506024
O35099	Q63092	0.008010165662650602
O35099	Q63433	0.008749058734939759
O35099	Q63454	0.00857492469879518
O35099	Q63531	0.008989081325301206
O35099	Q63538	0.009153802710843373
O35099	Q63604	0.007125376506024097
O35099	Q63638	0.008017225150602408
O35099	Q63699	0.009026731927710844
O35099	Q641Z4	0.008443147590361445
O35099	Q66HA1	0.00823136295180723
O35099	Q7TNZ6	0.006306475903614458
O35099	Q7TPK6	0.00964796686746988
O35099	Q7TT49	0.007247740963855422
O35099	Q810W7	0.00793957078313253
O35099	Q8VHF0	0.009134977409638555
O35099	Q91XS8	0.008339608433734939
O35099	Q9JIH7	0.009040850903614459
O35099	Q9JLS3	0.011530496987951807
O35099	Q9QY78	0.008593749999999999
O35099	Q9R012	0.013224774096385542
O35099	Q9WUD9	0.006617093373493977
O35099	Q9Z2A6	0.007996046686746989
O35114	P27615	0.0861257530120482
O35129	P67779	0.025508283132530122
O35129	Q5XIH7	0.05675828313253012
O35136	O35158	0.010495105421686747
O35136	O55005	0.010542168674698794
O35136	P07722	0.006500219628514055
O35136	P13596	0.06447665662650602
O35136	P53767	0.006990461847389558
O35136	P97685	0.00850550640060241
O35136	P97924	0.006330007530120482
O35136	Q04589	0.007163027108433734
O35136	Q1WIM1	0.006217055722891566
O35136	Q62718	0.007160673945783132
O35136	Q62813	0.00799918423694779
O35136	Q63155	0.009720130522088354
O35136	Q63198	0.008715173192771083
O35136	Q63638	0.00699203062248996
O35136	Q64604	0.008073701054216868
O35136	Q9ESS6	0.006381777108433735
O35136	Q9R044	0.008734939759036145
O35137	P52947	0.0058734939759036145
O35149	Q6QIX3	0.02268448795180723
O35160	P52947	0.006400602409638554
O35161	O88917	0.024519954819277108
O35161	P55067	0.006231174698795181
O35161	Q07310	0.00715832078313253
O35161	Q63374	0.007214796686746988
O35161	Q63722	0.006461784638554216
O35161	Q9Z1Y3	0.010272339357429718
O35182	O70436	0.012424698795180723
O35182	O70437	0.00842902861445783
O35182	O88406	0.03129706325301205
O35182	P84025	0.01327183734939759
O35206	P02454	0.0074689382530120476
O35206	P13941	0.00801722515060241
O35216	P84245	0.00988328313253012
O35216	Q6LED0	0.01016566265060241
O35219	O08962	0.2211972891566265
O35219	Q62927	0.014354292168674699
O35219	Q63472	0.027979103915662648
O35231	F1M4A4	0.01924887048192771
O35231	O88658	0.019154743975903613
O35231	P56536	0.0208019578313253
O35231	Q2PQA9	0.021931475903614456
O35231	Q5XI51	0.013836596385542169
O35231	Q6QLM7	0.0208019578313253
O35231	Q9WV63	0.014495481927710843
O35239	B2GV87	0.017436935240963854
O35239	O08617	0.014213102409638554
O35239	P04157	0.014401355421686746
O35239	P20417	0.017789909638554216
O35239	P41034	0.007501882530120482
O35239	P41499	0.014824924698795181
O35239	Q03348	0.018354668674698794
O35239	Q63259	0.01430722891566265
O35239	Q64604	0.02009600903614458
O35253	O70436	0.010259789156626505
O35253	O70437	0.007647778614457831
O35253	O88406	0.08132530120481928
O35253	P84025	0.010965737951807228
O35261	O09139	0.02475527108433735
O35280	D3ZML2	0.015154367469879517
O35280	D4AE59	0.010542168674698794
O35280	E9PSL7	0.00804781626506024
O35280	F1LP90	0.007977221385542169
O35280	F1M7Y5	0.009153802710843373
O35280	O08679	0.016566265060240965
O35280	O08815	0.007953689759036145
O35280	O08875	0.011295180722891566
O35280	O54874	0.007972515060240964
O35280	O88506	0.008918486445783132
O35280	O88764	0.009120858433734941
O35280	P05696	0.009356174698795182
O35280	P08413	0.012895331325301206
O35280	P09216	0.009167921686746988
O35280	P09217	0.008989081325301206
O35280	P11275	0.012707078313253012
O35280	P11345	0.007737198795180723
O35280	P11730	0.012707078313253012
O35280	P15791	0.012330572289156627
O35280	P18265	0.00823136295180723
O35280	P19139	0.006795933734939759
O35280	P21708	0.008556099397590363
O35280	P27791	0.009977409638554216
O35280	P32577	0.0065794427710843375
O35280	P35465	0.009153802710843373
O35280	P35739	0.007323042168674698
O35280	P36506	0.007163027108433734
O35280	P47196	0.008772590361445783
O35280	P49185	0.006890060240963856
O35280	P49186	0.0066876882530120495
O35280	P49187	0.006941829819277108
O35280	P54645	0.014871987951807228
O35280	P63086	0.008160768072289156
O35280	P63319	0.009309111445783133
O35280	P67999	0.009977409638554216
O35280	P68182	0.010353915662650603
O35280	P68403	0.008829066265060241
O35280	P97756	0.009469126506024095
O35280	P97924	0.006452371987951807
O35280	Q01986	0.007195971385542167
O35280	Q03114	0.009205572289156626
O35280	Q04589	0.006852409638554217
O35280	Q06226	0.00988328313253012
O35280	Q09137	0.014683734939759037
O35280	Q62844	0.007068900602409638
O35280	Q62868	0.009553840361445784
O35280	Q62915	0.011389307228915662
O35280	Q62925	0.008810240963855421
O35280	Q63092	0.008956137048192772
O35280	Q63433	0.007760730421686746
O35280	Q63454	0.007756024096385543
O35280	Q63531	0.011295180722891566
O35280	Q63538	0.007718373493975903
O35280	Q63604	0.007756024096385543
O35280	Q63638	0.007311276355421686
O35280	Q63699	0.009695030120481929
O35280	Q641Z4	0.008443147590361445
O35280	Q7TT49	0.008659638554216868
O35280	Q810W7	0.009695030120481929
O35280	Q8VHF0	0.016001506024096387
O35280	Q91XS8	0.008461972891566265
O35280	Q9JLS3	0.00753953313253012
O35280	Q9QY78	0.008207831325301205
O35280	Q9R012	0.010306852409638554
O35280	Q9WUD9	0.007304216867469879
O35280	Q9Z2A6	0.00755835843373494
O35280	Q9Z2P5	0.007864269578313253
O35295	P86252	0.01534262048192771
O35295	Q68A21	0.056381777108433735
O35324	P97573	0.0076524849397590355
O35324	Q9WVR3	0.0074689382530120476
O35326	G3V6S8	0.021037274096385544
O35343	P83953	0.04254518072289157
O35344	P83953	0.043157003012048195
O35350	Q07009	0.08560805722891567
O35350	Q641Z8	0.007577183734939759
O35350	Q64537	0.01797816265060241
O35381	P49911	0.04358057228915663
O35382	Q62824	0.1871234939759036
O35387	Q7TSE9	0.04682793674698795
O35449	Q6MG82	0.054875753012048195
O35450	Q9QVC8	0.009045557228915662
O35459	P14604	0.009506777108433735
O35459	Q5XIC0	0.007374811746987951
O35459	Q62651	0.06099397590361446
O35459	Q64428	0.008899661144578314
O35465	Q9QVC8	0.007596009036144578
O35490	O09171	0.07727786144578314
O35495	D3ZML2	0.00940323795180723
O35495	D4AE59	0.007977221385542169
O35495	E9PSL7	0.007666603915662649
O35495	F1LP90	0.008264307228915664
O35495	F1M0Z1	0.0065794427710843375
O35495	F1M7Y5	0.009007906626506024
O35495	O08679	0.010353915662650603
O35495	O08815	0.008556099397590363
O35495	O08875	0.008829066265060241
O35495	O35346	0.006287650602409638
O35495	O54874	0.007163027108433734
O35495	O88506	0.007901920180722891
O35495	O88764	0.009337349397590362
O35495	P05696	0.007596009036144579
O35495	P08413	0.00802899096385542
O35495	P09216	0.007577183734939759
O35495	P09217	0.008885542168674699
O35495	P11275	0.008443147590361445
O35495	P11345	0.008283132530120483
O35495	P11730	0.008499623493975903
O35495	P15791	0.008697289156626507
O35495	P18265	0.013601280120481929
O35495	P19139	0.011765813253012049
O35495	P21708	0.01581325301204819
O35495	P27791	0.0077371987951807214
O35495	P35465	0.008429028614457832
O35495	P35739	0.0065229668674698805
O35495	P36506	0.008461972891566265
O35495	P47196	0.007647778614457831
O35495	P49185	0.012283509036144578
O35495	P49186	0.012754141566265061
O35495	P49187	0.012801204819277108
O35495	P54645	0.008414909638554218
O35495	P63086	0.01590737951807229
O35495	P63319	0.00705007530120482
O35495	P67999	0.008678463855421687
O35495	P68182	0.007417168674698795
O35495	P68403	0.0074501129518072294
O35495	P70600	0.006852409638554218
O35495	P97756	0.007087725903614457
O35495	P97874	0.00692300451807229
O35495	Q01986	0.008480798192771083
O35495	Q03114	0.029226280120481927
O35495	Q06226	0.00848550451807229
O35495	Q09137	0.008193712349397591
O35495	Q62689	0.0076524849397590355
O35495	Q62844	0.007953689759036145
O35495	Q62868	0.006381777108433735
O35495	Q62915	0.008734939759036144
O35495	Q62925	0.009262048192771086
O35495	Q63092	0.00625
O35495	Q63433	0.006560617469879517
O35495	Q63454	0.012142319277108434
O35495	Q63470	0.008504329819277108
O35495	Q63531	0.007774849397590361
O35495	Q63538	0.015201430722891566
O35495	Q63604	0.006508847891566266
O35495	Q63638	0.008292545180722892
O35495	Q63699	0.027720256024096387
O35495	Q641Z4	0.018354668674698794
O35495	Q66HA1	0.007412462349397591
O35495	Q7TT49	0.00705007530120482
O35495	Q810W7	0.008504329819277108
O35495	Q8VHF0	0.009553840361445784
O35495	Q91XS8	0.007831325301204818
O35495	Q9JLS3	0.008160768072289156
O35495	Q9QY78	0.007920745481927711
O35495	Q9R012	0.008193712349397591
O35495	Q9WUD9	0.007483057228915663
O35495	Q9Z2A6	0.013601280120481929
O35516	G3V928	0.007018055480851979
O35516	O70244	0.012301478641840079
O35516	O70511	0.007198576672762477
O35516	P49744	0.006673569277108434
O35516	P55067	0.007061841114457833
O35516	Q63722	0.030495811370481924
O35516	Q9EQG6	0.007068900602409638
O35516	Q9ERB4	0.007340849274501848
O35516	Q9WVH8	0.006793972766064257
O35526	G3V7P1	0.006339420180722891
O35526	O70257	0.0064335466867469875
O35526	P32851	0.054499246987951805
O35526	P61265	0.04494540662650602
O35526	Q08849	0.03106174698795181
O35526	Q08850	0.0208019578313253
O35551	O35550	0.1617093373493976
O35566	P28648	0.009855045180722891
O35566	P40241	0.0096667921686747
O35598	Q9Z1K9	0.023060993975903613
O35602	P52947	0.0058546686746987955
O35607	P32577	0.006814759036144579
O35607	P80204	0.018919427710843373
O35607	Q63699	0.006071159638554217
O35607	Q9Z2P5	0.007355986445783133
O35609	P56603	0.027484939759036143
O35609	Q9JKE3	0.017413403614457833
O35613	Q8VIB2	0.0833019578313253
O35625	O70239	0.15756777108433734
O35626	P08644	0.009054969879518072
O35626	P10536	0.005638177710843374
O35626	P20171	0.009525602409638555
O35626	P35280	0.005619352409638554
O35626	P35281	0.006438253012048194
O35626	P35284	0.0061464608433734955
O35626	P35286	0.00705007530120482
O35626	P61227	0.01040097891566265
O35626	P61589	0.005817018072289157
O35626	P62824	0.005798192771084338
O35626	P62828	0.0065794427710843375
O35626	P62836	0.01011859939759036
O35626	P63012	0.0059111445783132524
O35626	Q04970	0.008786709337349397
O35626	Q5BJQ5	0.010259789156626505
O35626	Q62636	0.010306852409638554
O35626	Q63941	0.005760542168674699
O35626	Q6GQP4	0.005760542168674699
O35626	Q6NYB7	0.005619352409638554
O35626	Q6RUV5	0.005600527108433735
O35626	Q8CFN2	0.006306475903614458
O35626	Q8K586	0.006089984939759037
O35626	Q9WVB1	0.006438253012048194
O35627	P06211	0.009836219879518071
O35627	P06536	0.00817488704819277
O35627	P22449	0.010306852409638554
O35627	Q62986	0.00910203313253012
O35627	Q63503	0.007278332078313254
O35639	P07150	0.014024849397590364
O35639	P48037	0.022245230923694778
O35639	Q07936	0.026920180722891568
O35643	P18484	0.00701242469879518
O35643	P52303	0.1764871987951807
O35643	P62944	0.14942582831325302
O35657	Q99PW3	0.07718373493975904
O35658	O35796	0.05224021084337349
O35668	P54256	0.10278614457831325
O35668	Q8R2H7	0.008904367469879517
O35681	P05696	0.006271178463855422
O35681	P21707	0.016448606927710843
O35681	P29101	0.025884789156626505
O35681	P47709	0.011652861445783133
O35681	P50232	0.018401731927710843
O35681	P63319	0.007313629518072288
O35681	P68403	0.0061629329819277105
O35681	P97610	0.012499999999999999
O35681	Q62747	0.01795933734939759
O35681	Q925C0	0.03369728915662651
O35681	Q9JIR4	0.006452371987951808
O35681	Q9JIS1	0.006471197289156626
O35681	Q9JKS6	0.008556099397590363
O35682	Q6VBQ5	0.05125188253012048
O35698	D4AE41	0.021225527108433735
O35698	P62997	0.0071394954819277105
O35698	P84586	0.021131400602409638
O35698	Q925G0	0.008410203313253012
O35698	Q9EPH8	0.005962914156626506
O35728	P05178	0.006960655120481928
O35728	P05179	0.007737198795180723
O35728	P05182	0.006485316265060242
O35728	P10633	0.006904179216867469
O35728	P10634	0.0076524849397590355
O35728	P11711	0.008645519578313252
O35728	P19225	0.007341867469879518
O35728	P33274	0.03868599397590362
O35737	Q6AY09	0.07680722891566265
O35737	Q794E4	0.05991152108433735
O35737	Q8VHV7	0.08678463855421686
O35739	Q01714	0.011354009789156627
O35739	Q02975	0.006236665411646588
O35739	Q07120	0.006461784638554217
O35857	O35094	0.08396084337349398
O35887	Q62703	0.01948418674698795
O35904	O08561	0.010071536144578314
O35904	O08662	0.010871611445783132
O35904	O88763	0.012059958584337348
O35926	P61810	0.025131777108433735
O35927	O35116	0.05224021084337349
O35942	D3ZML2	0.009930346385542169
O35942	D4AE59	0.00821253765060241
O35942	E9PSL7	0.010871611445783132
O35942	F1LP90	0.012660015060240963
O35942	F1M7Y5	0.009026731927710844
O35942	O08679	0.012848268072289157
O35942	O08815	0.01171875
O35942	O08875	0.011342243975903615
O35942	O35346	0.00806664156626506
O35942	O54874	0.010306852409638554
O35942	O88506	0.009243222891566266
O35942	O88764	0.009205572289156628
O35942	P05696	0.009695030120481929
O35942	P08413	0.010918674698795181
O35942	P09216	0.009695030120481929
O35942	P09217	0.008612575301204819
O35942	P11275	0.01120105421686747
O35942	P11345	0.0076336596385542166
O35942	P11730	0.011012801204819277
O35942	P15791	0.01120105421686747
O35942	P19139	0.006466490963855422
O35942	P21708	0.008104292168674698
O35942	P27791	0.010965737951807228
O35942	P32577	0.0066170933734939754
O35942	P35465	0.010871611445783132
O35942	P36506	0.010306852409638554
O35942	P47196	0.008358433734939759
O35942	P49185	0.00753953313253012
O35942	P49186	0.007577183734939759
O35942	P49187	0.007666603915662649
O35942	P54645	0.011248117469879517
O35942	P63086	0.008429028614457832
O35942	P63319	0.009116152108433735
O35942	P67999	0.012048192771084338
O35942	P68182	0.011012801204819277
O35942	P68403	0.008899661144578314
O35942	P70600	0.007741905120481928
O35942	P97756	0.007360692771084337
O35942	P97874	0.007718373493975903
O35942	Q01986	0.010212725903614458
O35942	Q03114	0.009262048192771086
O35942	Q06226	0.010071536144578314
O35942	Q09137	0.011812876506024096
O35942	Q62689	0.00785015060240964
O35942	Q62868	0.009553840361445784
O35942	Q62915	0.010965737951807228
O35942	Q62925	0.011012801204819277
O35942	Q63092	0.007483057228915663
O35942	Q63433	0.00823136295180723
O35942	Q63454	0.008123117469879518
O35942	Q63531	0.00964796686746988
O35942	Q63538	0.008264307228915663
O35942	Q63638	0.00817488704819277
O35942	Q63699	0.010636295180722892
