human	fly	score
A8MQ14	P08970	0.02083866155157715
A8MQ14	P13360	0.017891446433645913
A8MQ14	P15619	0.017602715556679742
A8MQ14	P19538	0.010024154589371979
A8MQ14	P20385	0.017773082768078898
A8MQ14	P23803	0.011764866058675032
A8MQ14	P25932	0.012538678917621818
A8MQ14	P28166	0.010170450359424505
A8MQ14	P39413	0.015946026740653204
A8MQ14	P39768	0.011448941675923767
A8MQ14	P39770	0.009480676328502413
A8MQ14	P51521	0.00960381737235957
A8MQ14	Q24266	0.009633418584825235
A8MQ14	Q7K0S9	0.009991218887384445
A8MQ14	Q8I7Z8	0.011008087962052151
A8MQ14	Q8ST83	0.011008372133691827
A8MQ14	Q8T053	0.009397200909349247
A8MQ14	Q9U405	0.013877412726517581
A8MQ14	Q9VDZ3	0.013606356700985851
A8MQ14	Q9VH70	0.018518518518518514
A8MQ14	Q9VHM6	0.014905309950067041
A8MQ14	Q9VI93	0.015232614785044457
A8MQ14	Q9VJN5	0.014643881267922192
A8MQ14	Q9VQ56	0.019466345664499805
A8MQ14	Q9VQS7	0.01511464220685595
A8MQ14	Q9VQU9	0.01476127307494705
A8MQ14	Q9VR05	0.022535825924572737
A8MQ14	Q9VZN4	0.009722459031921949
A8MT65	A1Z9R4	0.01082161125319693
A8MT65	P07247	0.01588140570237757
A8MT65	P07664	0.012475134981528843
A8MT65	P07665	0.011530264279624893
A8MT65	P08044	0.013361750497300375
A8MT65	P08155	0.02072321682296107
A8MT65	P08970	0.017238562091503273
A8MT65	P13360	0.018274773677586977
A8MT65	P15619	0.015284882068769537
A8MT65	P19538	0.010881997726626883
A8MT65	P20385	0.0174410343847684
A8MT65	P23803	0.012888604717249215
A8MT65	P25932	0.013867576015913612
A8MT65	P28166	0.010566152789618262
A8MT65	P39413	0.015804679359666573
A8MT65	P39768	0.011819764137539074
A8MT65	P39770	0.009779056550156293
A8MT65	P51521	0.010061452117078715
A8MT65	Q24266	0.010178672918442738
A8MT65	Q7K0S9	0.010807656395891688
A8MT65	Q8I7Z8	0.011416990306589627
A8MT65	Q8ST83	0.011843445107511605
A8MT65	Q8T053	0.011028227716207257
A8MT65	Q9U405	0.012114592213697071
A8MT65	Q9VDZ3	0.014502699630576868
A8MT65	Q9VH70	0.015647200909349245
A8MT65	Q9VHM6	0.014083546462063088
A8MT65	Q9VI93	0.01614450127877238
A8MT65	Q9VJN5	0.012497970202573785
A8MT65	Q9VQ56	0.01788007956805911
A8MT65	Q9VQS7	0.015032679738562094
A8MT65	Q9VQU9	0.01649971582836033
A8MT65	Q9VR05	0.02415458937198068
A8MT65	Q9VZN4	0.009861939945060148
A8MTJ3	P16378	0.061381074168797956
A8MTJ3	P20353	0.06791702188121626
A8MTJ3	P20354	0.03871838590508667
A8MTJ3	P25157	0.03445581131003126
A8MTJ3	Q05337	0.032537652742256326
A8MTQ0	P06602	0.00902244955953396
A8MTQ0	P09089	0.008695652173913044
A8MTQ0	P18488	0.009796817277635692
A8MTQ0	P20009	0.00907928388746803
A8MTQ0	P22809	0.009356351236146632
A8MTQ0	Q04787	0.009107701051435066
A8MTQ0	Q06453	0.010038363171355499
A8MTQ0	Q24255	0.00973998294970162
A8MTQ0	Q9VEI9	0.009356351236146632
A8MTY0	A1Z9R4	0.010860292733694266
A8MTY0	P07247	0.01594025291275931
A8MTY0	P07664	0.011556989945736746
A8MTY0	P07665	0.011267405512929807
A8MTY0	P08044	0.012355644753875782
A8MTY0	P08155	0.023961589466704555
A8MTY0	P08970	0.018499573742540496
A8MTY0	P13360	0.018913483267703233
A8MTY0	P15619	0.017869490791485674
A8MTY0	P19538	0.010652884342142654
A8MTY0	P20385	0.017132221288231515
A8MTY0	P23803	0.01367188509132243
A8MTY0	P25932	0.011915316851378234
A8MTY0	P28166	0.011015778291993128
A8MTY0	P39413	0.01606432428043682
A8MTY0	P39768	0.01180875248650185
A8MTY0	P51521	0.009769584162167281
A8MTY0	Q24266	0.009757033248081838
A8MTY0	Q7K0S9	0.010907454769347352
A8MTY0	Q8I7Z8	0.012047966715485896
A8MTY0	Q8ST83	0.012523680969972532
A8MTY0	Q8T053	0.00990930188500521
A8MTY0	Q9U405	0.016434593160935866
A8MTY0	Q9VDZ3	0.015253800795680589
A8MTY0	Q9VH70	0.017429193899782137
A8MTY0	Q9VHM6	0.013199772662688262
A8MTY0	Q9VI93	0.0171337456077439
A8MTY0	Q9VJN5	0.014281400966183576
A8MTY0	Q9VQ56	0.021464769482672282
A8MTY0	Q9VQS7	0.01708868000428105
A8MTY0	Q9VQU9	0.017079353108764874
A8MTY0	Q9VR05	0.02256451987909789
A8MTY0	Q9VZN4	0.009701501373496261
A8MU46	Q00963	0.012006251776072749
A8MW95	Q9VCE1	0.0392156862745098
A8MWD9	Q9VXE0	0.015913611821540212
A8MWL7	Q9W1K0	0.010343847684001137
A8MWX3	Q7JW27	0.014407502131287298
A8MXD5	Q9VNL4	0.021454958795112247
A8MXD5	Q9W4S1	0.02166808752486502
A8MYZ6	P14734	0.010755896561523159
A8MYZ6	P32027	0.01083404376243251
A8MYZ6	P32030	0.01052855924978687
A8MYZ6	P32031	0.011523159988633134
A8MYZ6	Q02360	0.011004546746234724
A8MYZ6	Q02361	0.010556976413753907
A8MYZ6	Q95V55	0.029909065075305486
B0I1T2	P05661	0.05186132423984086
B0I1T2	P10676	0.03111679454390452
B0I1T2	Q01989	0.05335322534811026
B0I1T2	Q23978	0.14435919295254335
B0I1T2	Q23979	0.09335038363171355
B0I1T2	Q99323	0.05733162830349531
B0I1T2	Q9V3Z6	0.06670929241261722
B1APH4	P07247	0.012595907928388746
B1APH4	P08044	0.009906933788007957
B1APH4	P08155	0.013667235009946006
B1APH4	P08970	0.0159846547314578
B1APH4	P13360	0.01286231884057971
B1APH4	P15619	0.014350667803353225
B1APH4	P20385	0.01205598181301506
B1APH4	P23803	0.010755896561523159
B1APH4	P25932	0.010166240409207161
B1APH4	P28166	0.010095197499289572
B1APH4	P39413	0.012617220801364026
B1APH4	P39768	0.009423842000568342
B1APH4	P51521	0.010009946007388464
B1APH4	Q7K0S9	0.010144927536231885
B1APH4	Q8I7Z8	0.009981528843421426
B1APH4	Q8ST83	0.010556976413753907
B1APH4	Q9VDZ3	0.010358056265984654
B1APH4	Q9VH70	0.011352657004830919
B1APH4	Q9VHM6	0.01140949133276499
B1APH4	Q9VI93	0.010521454958795112
B1APH4	Q9VQ56	0.012138865207918917
B1APH4	Q9VQS7	0.01170787155441887
B1APH4	Q9VQU9	0.011874822392725207
B1APH4	Q9VR05	0.012393435635123616
B2RNN3	P08120	0.01004082029455565
B2RPK0	Q24537	0.02500710429099176
B2RTY4	P05661	0.030264279624893434
B2RTY4	P10676	0.020247229326513214
B2RTY4	Q01989	0.032416879795396425
B2RTY4	Q23978	0.049232736572890026
B2RTY4	Q23979	0.03152173913043478
B2RTY4	Q99323	0.030477408354646202
B2RTY4	Q9V3Z6	0.04166666666666667
B2RTY4	Q9V9S7	0.011352657004830919
B2RTY4	Q9VDS5	0.011764705882352943
B2RTY4	Q9VIS1	0.01365444728616084
B2RTY4	Q9VTU3	0.014009661835748791
B2RTY4	X2JDY8	0.0123614663256607
B2RU33	Q9VBP3	0.009491332764990054
B2RU33	Q9VCA8	0.01008098891730605
B2RU33	Q9VUX2	0.010329639102017618
B2RXF5	P07247	0.011928104575163398
B2RXF5	P08044	0.010038363171355499
B2RXF5	P08155	0.010909822866344607
B2RXF5	P08970	0.011072037510656437
B2RXF5	P13360	0.013068343279340722
B2RXF5	P15619	0.009486596570995548
B2RXF5	P20385	0.01309320829781188
B2RXF5	P23803	0.010805626598465472
B2RXF5	P25932	0.009192952543336175
B2RXF5	P28166	0.010578289286729185
B2RXF5	P51521	0.010208866155157715
B2RXF5	Q24266	0.009026001705029839
B2RXF5	Q7K0S9	0.00938476840011367
B2RXF5	Q8I7Z8	0.010709718670076727
B2RXF5	Q8ST83	0.010173344700198919
B2RXF5	Q9U405	0.009050866723500995
B2RXF5	Q9VH70	0.010123614663256607
B2RXF5	Q9VHM6	0.009107701051435066
B2RXF5	Q9VQ56	0.01110045467462347
B2RXF5	Q9VQS7	0.01140949133276499
B2RXF5	Q9VQU9	0.011516055697641374
B2RXH4	Q01295	0.009576584256891164
B2RXH4	Q24206	0.00951974992895709
B2RXH4	Q7KRI2	0.008269394714407503
B4DX44	A1Z9R4	0.010089040447096714
B4DX44	P07247	0.015067017145022262
B4DX44	P07664	0.010018826371128161
B4DX44	P07665	0.010060860092829402
B4DX44	P08044	0.011621909633418588
B4DX44	P08155	0.021916737709576587
B4DX44	P08970	0.01523515203182722
B4DX44	P13360	0.015937292791512736
B4DX44	P15619	0.01714502226011177
B4DX44	P19538	0.011182154021028703
B4DX44	P20385	0.01595217797263833
B4DX44	P23803	0.011534704461494743
B4DX44	P25932	0.012117078715544188
B4DX44	P28166	0.010556595826736487
B4DX44	P39413	0.015859441602728046
B4DX44	P39768	0.011975466515108458
B4DX44	P39770	0.009626314293833475
B4DX44	P51521	0.009747087240693376
B4DX44	Q24266	0.009187624325092354
B4DX44	Q7K0S9	0.009629511224779772
B4DX44	Q8I7Z8	0.01126740551292981
B4DX44	Q8ST83	0.01136212939281993
B4DX44	Q8T053	0.00959079283887468
B4DX44	Q9U405	0.0115752581225727
B4DX44	Q9VDZ3	0.013002431246250508
B4DX44	Q9VH70	0.014018186984938901
B4DX44	Q9VHM6	0.013777588330017996
B4DX44	Q9VI93	0.015048309178743962
B4DX44	Q9VJN5	0.013254577193196117
B4DX44	Q9VQ56	0.01892075670848049
B4DX44	Q9VQS7	0.013964667992800989
B4DX44	Q9VQU9	0.013650387691308406
B4DX44	Q9VR05	0.02159704461494743
B4DXR9	A1Z9R4	0.010635912980329006
B4DXR9	P07247	0.015588106125190517
B4DXR9	P07664	0.011040068201193515
B4DXR9	P07665	0.010510798522307475
B4DXR9	P08044	0.01297509946007389
B4DXR9	P08155	0.02285272804774083
B4DXR9	P08970	0.017183859050866723
B4DXR9	P13360	0.017259328480556106
B4DXR9	P15619	0.015854409396608884
B4DXR9	P19538	0.010372264847968172
B4DXR9	P20385	0.01676548089591567
B4DXR9	P23803	0.012259369052847314
B4DXR9	P25932	0.011864165956237568
B4DXR9	P28166	0.010748673865681539
B4DXR9	P39413	0.015401009902288676
B4DXR9	P39768	0.01186558681443592
B4DXR9	P39770	0.009278204035237284
B4DXR9	Q24266	0.009813157146916735
B4DXR9	Q7K0S9	0.009908456136077617
B4DXR9	Q8I7Z8	0.011765258438318976
B4DXR9	Q8ST83	0.011187127024722932
B4DXR9	Q8T053	0.010535663540778631
B4DXR9	Q9U405	0.015125035521454958
B4DXR9	Q9VDZ3	0.013890411236958552
B4DXR9	Q9VH70	0.015637965331059964
B4DXR9	Q9VHM6	0.014066496163682867
B4DXR9	Q9VI93	0.015404470967130813
B4DXR9	Q9VJN5	0.014223500994600735
B4DXR9	Q9VQ56	0.020390606835619628
B4DXR9	Q9VQS7	0.015824018818477472
B4DXR9	Q9VQU9	0.015262223686136733
B4DXR9	Q9VR05	0.022156704871964892
B4DXR9	Q9VZN4	0.009681017334470018
B5ME19	A1ZAX1	0.11615515771526001
B7ZC32	O16844	0.010372264847968172
B7ZC32	P17210	0.02820403523728332
B7ZC32	P18105	0.020318272236430804
B7ZC32	P20480	0.023017902813299233
B7ZC32	P46863	0.026925262858766695
B7ZC32	P46867	0.03204035237283319
B7ZC32	Q960Z0	0.018897414038079
B7ZC32	Q9V877	0.016624040920716114
B7ZC32	Q9VB25	0.041773231031543054
B7ZC32	Q9W1U4	0.018897414038079
C4AMC7	Q7JW27	0.018186984938903097
C9JN71	A1Z9R4	0.010303905781314134
C9JN71	P07247	0.016481701376202657
C9JN71	P07664	0.011180969972530076
C9JN71	P07665	0.011123416758007548
C9JN71	P08044	0.012359098228663441
C9JN71	P08155	0.02392369991474851
C9JN71	P08970	0.020670036130394184
C9JN71	P13360	0.018157383726437434
C9JN71	P15619	0.016678845451223966
C9JN71	P19538	0.010513166619304726
C9JN71	P20385	0.016191863218717434
C9JN71	P23803	0.011986714975845402
C9JN71	P25932	0.012096318398534936
C9JN71	P28166	0.009899322047659637
C9JN71	P39413	0.014322250639386191
C9JN71	P39768	0.010974057497395094
C9JN71	P39770	0.009696173155252442
C9JN71	Q24266	0.009516908212560387
C9JN71	Q7K0S9	0.010804611699752366
C9JN71	Q8I7Z8	0.010302057736990783
C9JN71	Q8ST83	0.011123289895668412
C9JN71	Q8T053	0.010852988538410534
C9JN71	Q9U405	0.014334683148621769
C9JN71	Q9VDZ3	0.01333759590792839
C9JN71	Q9VH70	0.01596807805247703
C9JN71	Q9VHM6	0.01478338370921492
C9JN71	Q9VI93	0.01439599994587207
C9JN71	Q9VJN5	0.014203845789523542
C9JN71	Q9VQ56	0.01776204814887679
C9JN71	Q9VQS7	0.015209237515823194
C9JN71	Q9VQU9	0.014985317798617032
C9JN71	Q9VR05	0.020765196724276014
C9JN71	Q9VZN4	0.009363455527138392
E7ETH6	A1Z9R4	0.009754191531685137
E7ETH6	P07247	0.013791796912001516
E7ETH6	P07664	0.01140949133276499
E7ETH6	P07665	0.012531969309462916
E7ETH6	P08044	0.011731552524391398
E7ETH6	P08155	0.015311878374538217
E7ETH6	P08970	0.01328502415458937
E7ETH6	P13360	0.014492753623188403
E7ETH6	P15619	0.012471582836032967
E7ETH6	P19538	0.009747087240693378
E7ETH6	P20385	0.013781732499763187
E7ETH6	P23803	0.011397058823529413
E7ETH6	P25932	0.0126385336743393
E7ETH6	P28166	0.010121838590508669
E7ETH6	P39413	0.013294496542578384
E7ETH6	P39768	0.009703277446244198
E7ETH6	P39770	0.009739982949701619
E7ETH6	P51521	0.010166240409207161
E7ETH6	Q7K0S9	0.00902244955953396
E7ETH6	Q8I7Z8	0.010138178459789714
E7ETH6	Q8ST83	0.011266221464431183
E7ETH6	Q9U405	0.011082693947144074
E7ETH6	Q9VDZ3	0.012240693378800797
E7ETH6	Q9VH70	0.015203182722364308
E7ETH6	Q9VHM6	0.013782324524012504
E7ETH6	Q9VI93	0.011973098418111205
E7ETH6	Q9VJN5	0.011764705882352941
E7ETH6	Q9VQ56	0.016091219096334184
E7ETH6	Q9VQS7	0.013225821729658048
E7ETH6	Q9VQU9	0.012818509046130529
E7ETH6	Q9VR05	0.015032679738562094
E9PAV3	Q94518	0.029553850525717535
F5H284	P15425	0.018329070758738276
F5H284	P25007	0.0319693094629156
F5H284	Q9V3G3	0.026854219948849106
H3BUK9	Q9VBP3	0.009551719238420006
H3BUK9	Q9VCA8	0.01033674339300938
H3BUK9	Q9VUX2	0.010425547030406365
O00139	P17210	0.023799374822392725
O00139	P18105	0.020318272236430804
O00139	P20480	0.017476555839727195
O00139	P46863	0.02593066211992043
O00139	P46867	0.026854219948849106
O00139	Q960Z0	0.07519892014776926
O00139	Q9V877	0.013455527138391588
O00139	Q9VB25	0.02244955953395851
O00139	Q9W1U4	0.0726768968456948
O00141	A1Z7T0	0.03680022733731174
O00141	A1Z9X0	0.04106280193236715
O00141	A8DYP0	0.010343847684001137
O00141	O61267	0.017334470019892016
O00141	O61443	0.01140949133276499
O00141	O61661	0.013540778630292696
O00141	O62618	0.011082693947144074
O00141	O97143	0.017831770389315146
O00141	P05130	0.04269678886047173
O00141	P08181	0.009050866723500995
O00141	P10676	0.01083404376243251
O00141	P11346	0.009491332764990054
O00141	P12370	0.03715544188689969
O00141	P13677	0.03743961352657005
O00141	P13678	0.04475703324808184
O00141	P16912	0.03765274225632282
O00141	P18106	0.011736288718385904
O00141	P18431	0.012063086104006821
O00141	P23572	0.010784313725490198
O00141	P23573	0.012830349531116796
O00141	P23647	0.020389315146348393
O00141	P32865	0.02870133560670645
O00141	P32866	0.025859619210002842
O00141	P40417	0.011246092639954533
O00141	P48609	0.009335038363171356
O00141	P49071	0.01875532821824382
O00141	P52304	0.017405512929809606
O00141	P83099	0.04056550156294402
O00141	P83100	0.011956521739130435
O00141	P83101	0.012418300653594772
O00141	P92208	0.00951974992895709
O00141	Q00168	0.01918158567774936
O00141	Q03042	0.029695936345552714
O00141	Q03043	0.02820403523728332
O00141	Q0KHQ5	0.012702472293265134
O00141	Q23977	0.011246092639954533
O00141	Q24210	0.012119920431940892
O00141	Q24324	0.014208581983518044
O00141	Q7PLI7	0.020957658425689116
O00141	Q8INB9	0.050724637681159424
O00141	Q8T0S6	0.014194373401534528
O00141	Q9NBK5	0.026712134129013923
O00141	Q9V3D5	0.010947712418300655
O00141	Q9V3I5	0.02237141233304916
O00141	Q9V3Q6	0.01170787155441887
O00141	Q9V3Z1	0.009818130150610968
O00141	Q9V9J3	0.00966183574879227
O00141	Q9VA38	0.02841716396703609
O00141	Q9VEZ5	0.01162262006251776
O00141	Q9VI13	0.017547598749644785
O00141	Q9VKN7	0.023231031543052002
O00141	Q9VPC0	0.010997442455242968
O00141	Q9VWQ2	0.01974992895709008
O00141	Q9VXE5	0.01854219948849105
O00141	Q9W354	0.012887183859050867
O00148	P09052	0.02600170502983802
O00148	P19109	0.02237851662404092
O00148	P23128	0.03339016766126741
O00148	P26802	0.012063086104006821
O00148	Q02748	0.037794828076158
O00148	Q27268	0.10414890593918727
O00148	Q86B47	0.011739840863881783
O00148	Q9V3C0	0.026499005399261154
O00148	Q9VD51	0.020957658425689116
O00148	Q9VHP0	0.024225632281898266
O00148	Q9VHS8	0.03545041204887752
O00148	Q9VHU1	0.01911054276783177
O00148	Q9VNV3	0.014180164819551009
O00148	Q9W3Y5	0.011956521739130435
O00151	A1ZA47	0.020744529695936344
O00155	P30974	0.013640238704177323
O00159	P05661	0.06045751633986928
O00159	P10676	0.03175618073316283
O00159	Q01989	0.05946291560102302
O00159	Q23978	0.09690252912759306
O00159	Q23979	0.14776925262858767
O00159	Q99323	0.06173628871838591
O00159	Q9V3Z6	0.07281898266552998
O00160	P05661	0.0574026712134129
O00160	P10676	0.03424268258027849
O00160	Q01989	0.054774083546462064
O00160	Q23978	0.08105996021597045
O00160	Q23979	0.0893719806763285
O00160	Q99323	0.05583972719522592
O00160	Q9V3Z6	0.07090082409775504
O00161	P36975	0.028132992327365727
O00178	Q9W074	0.011928104575163396
O00180	Q94526	0.012908496732026143
O00186	Q07327	0.07075873827791987
O00186	Q24179	0.01126740551292981
O00187	A0A126GUP6	0.016410912190963342
O00187	B7YZU2	0.017334470019892016
O00187	P04814	0.011544472861608411
O00187	P13582	0.014919011082693947
O00187	P25723	0.016389599317988064
O00187	P35005	0.012723785166240412
O00187	P42279	0.013299232736572889
O00187	P42280	0.013682864450127877
O00187	P98159	0.013782324524012504
O00187	Q9V3Z2	0.014194373401534528
O00194	O18334	0.015345268542199489
O00194	P08646	0.013213981244671782
O00194	P25228	0.026996305768684285
O00194	P40792	0.011167945439045182
O00194	P40793	0.009747087240693378
O00194	P48554	0.011167945439045182
O00194	P48555	0.01264563796533106
O00194	Q24192	0.009462915601023017
O00194	Q9VND8	0.009462915601023017
O00194	Q9VP48	0.01875532821824382
O00194	Q9VUN3	0.011878374538221085
O00194	Q9VZ23	0.012915601023017904
O00206	P08953	0.016695083830633704
O00206	P12024	0.010049019607843136
O00206	Q9V477	0.013425333901676613
O00206	Q9VUN0	0.01286587098607559
O00212	O18334	0.01155157715260017
O00212	P08646	0.009548167092924126
O00212	P25228	0.012475134981528843
O00212	P40792	0.02870133560670645
O00212	P40793	0.026570048309178744
O00212	P48148	0.029838022165387893
O00212	P48554	0.028132992327365727
O00212	P48555	0.011224779766979255
O00212	Q24192	0.022591645353793693
O00212	Q9VND8	0.01040068201193521
O00212	Q9VP48	0.011388178459789714
O00212	Q9VUN3	0.01155157715260017
O00212	Q9VZ23	0.01126740551292981
O00217	Q9VF27	0.04468599033816425
O00221	Q03017	0.016268826371128163
O00221	Q94527	0.010478829212844558
O00221	Q9VUX2	0.011487638533674339
O00231	Q7KLV9	0.08340437624325092
O00231	Q94899	0.012531969309462916
O00233	Q9VFS8	0.023159988633134412
O00238	O61661	0.009306621199204319
O00238	P00522	0.012531969309462916
O00238	P11346	0.011764705882352941
O00238	Q09147	0.009491332764990054
O00238	Q8T0S6	0.009327934072179597
O00238	Q9V3Q6	0.012119920431940892
O00238	Q9VBW3	0.009818130150610968
O00254	P30974	0.010017050298380221
O00254	Q9NDM2	0.010038363171355499
O00267	Q9V460	0.14620630861040068
O00268	P47825	0.023799374822392725
O00294	Q86PC9	0.049872122762148335
O00295	Q86PC9	0.037368570616652455
O00303	A1Z6K7	0.026996305768684285
O00303	P26270	0.01469167377095766
O00303	Q9VCY3	0.012389883489627733
O00303	Q9VN50	0.03985507246376811
O00308	P51592	0.01570048309178744
O00308	Q45VV3	0.010784313725490198
O00308	Q9V853	0.043198825423889364
O00308	Q9VL06	0.01562944018186985
O00308	Q9VLU5	0.00902244955953396
O00308	Q9VR91	0.017476555839727195
O00308	Q9VVI3	0.03862603012219381
O00308	Q9Y0H4	0.1323529411764706
O00321	P11536	0.012780619494174483
O00321	P20105	0.012915601023017904
O00321	P29774	0.017405512929809606
O00321	P29775	0.010997442455242968
O00321	P29776	0.016695083830633704
O00321	P51023	0.016766126740551293
O00321	Q01842	0.011246092639954533
O00321	Q04688	0.016695083830633704
O00321	Q8MRW5	0.01562944018186985
O00327	O15945	0.04816709292412617
O00327	O61734	0.06095481670929241
O00327	O61735	0.021099744245524295
O00327	P05709	0.019536800227337312
O00327	P07663	0.015132139812446719
O00327	Q24119	0.01351946575731742
O00327	Q24167	0.014194373401534528
O00339	P07207	0.011673534147958698
O00358	P14734	0.020602443876101165
O00358	P32027	0.02152600170502984
O00358	P32028	0.021241830065359478
O00358	P32029	0.020886615515771527
O00358	P32030	0.01903949985791418
O00358	P32031	0.01974992895709008
O00358	Q02360	0.01967888604717249
O00358	Q02361	0.02209434498437056
O00358	Q9VS05	0.015061096902529127
O00391	Q9V438	0.009835890878090366
O00408	P12252	0.020105143506678035
O00408	Q9I7S6	0.02216538789428815
O00408	Q9VJ79	0.03385194657573174
O00409	P14734	0.012290423415743108
O00409	P32027	0.013817845978971299
O00409	P32028	0.0123614663256607
O00409	P32029	0.011935208866155157
O00409	P32030	0.014421710713270815
O00409	P32031	0.013405797101449275
O00409	Q02360	0.012830349531116794
O00409	Q02361	0.012588803637396987
O00409	Q95V55	0.010592497868712702
O00409	Q9VS05	0.011523159988633134
O00422	Q9VEX9	0.025859619210002842
O00423	Q9VUI3	0.06109690252912759
O00423	Q9W328	0.009576584256891164
O00429	P27619	0.036281614094913324
O00442	O77264	0.03807899971582836
O00444	A1Z7T0	0.01967888604717249
O00444	A1Z9X0	0.020673486786018755
O00444	A8DYP0	0.013711281614094914
O00444	O61267	0.017618641659562374
O00444	O61443	0.012830349531116794
O00444	O61661	0.018684285308326228
O00444	O62618	0.012290423415743108
O00444	O97143	0.039428815004262575
O00444	P00522	0.012858766695083831
O00444	P00528	0.010784313725490198
O00444	P04412	0.009747087240693378
O00444	P05130	0.020744529695936344
O00444	P08181	0.009739982949701619
O00444	P10676	0.013327649900539926
O00444	P11346	0.012176754759874963
O00444	P12370	0.020602443876101165
O00444	P13677	0.01939471440750213
O00444	P13678	0.021739130434782608
O00444	P16912	0.020673486786018755
O00444	P18106	0.010997442455242968
O00444	P18431	0.013540778630292696
O00444	P23572	0.015203182722364308
O00444	P23573	0.01555839727195226
O00444	P23647	0.02223643080420574
O00444	P32865	0.017334470019892016
O00444	P32866	0.014215686274509804
O00444	P40417	0.01373969877806195
O00444	P48609	0.015203182722364308
O00444	P49071	0.01619778346121057
O00444	P49657	0.01264563796533106
O00444	P49762	0.01250355214549588
O00444	P52304	0.03289286729184428
O00444	P83099	0.018897414038079
O00444	P83100	0.012340153452685422
O00444	P83101	0.012340153452685422
O00444	P92208	0.01061381074168798
O00444	Q00168	0.024580846831486217
O00444	Q03042	0.020460358056265986
O00444	Q03043	0.020815572605853937
O00444	Q05652	0.009249786871270246
O00444	Q07407	0.011956521739130435
O00444	Q09147	0.010500142085819836
O00444	Q0KHQ5	0.01548735436203467
O00444	Q23977	0.011167945439045182
O00444	Q24145	0.010912190963341858
O00444	Q24210	0.01903949985791418
O00444	Q24324	0.014137539073600455
O00444	Q7PLI7	0.02216538789428815
O00444	Q8INB9	0.021099744245524295
O00444	Q8T0S6	0.016979255470304065
O00444	Q9I7F7	0.010343847684001137
O00444	Q9NBK5	0.017050298380221655
O00444	Q9NIV1	0.011224779766979255
O00444	Q9V3D5	0.011466325660699063
O00444	Q9V3I5	0.013416453537936912
O00444	Q9V3Q6	0.011878374538221085
O00444	Q9V3Z1	0.01067064506962205
O00444	Q9V9J3	0.012205171923842002
O00444	Q9VA38	0.01619778346121057
O00444	Q9VBW3	0.012418300653594772
O00444	Q9VEZ5	0.011246092639954533
O00444	Q9VI13	0.016979255470304065
O00444	Q9VKN7	0.024012503552145497
O00444	Q9VP22	0.014023870417732311
O00444	Q9VPC0	0.014492753623188406
O00444	Q9VT57	0.011764705882352943
O00444	Q9VWQ2	0.014123330491616938
O00444	Q9VXE5	0.019536800227337312
O00444	Q9VZI2	0.011274509803921568
O00444	Q9W354	0.013817845978971299
O00445	P13677	0.009327934072179597
O00445	P21521	0.05640807047456664
O00468	P11046	0.01079378611347921
O00468	P15215	0.010890878090366582
O00468	P33450	0.01156223358908781
O00468	Q00174	0.010249123804111018
O00468	Q9V5N8	0.011430804205740268
O00468	Q9VJB6	0.010919295254333617
O00468	Q9VW71	0.0122631903002747
O00469	Q9VTH0	0.09107701051435067
O00470	O46339	0.029553850525717535
O00470	P40427	0.009136118215402103
O00471	Q9XTM1	0.08354646206308611
O00472	Q9VW51	0.010533295443781378
O00482	P10734	0.01067064506962205
O00482	P13054	0.011274509803921568
O00482	P13055	0.015061096902529127
O00482	P15370	0.011381074168797953
O00482	P16375	0.016162262006251777
O00482	P17672	0.00966183574879227
O00482	P18102	0.01562944018186985
O00482	P20153	0.01619423131571469
O00482	P31396	0.014919011082693947
O00482	P33244	0.027990906507530548
O00482	P34021	0.014009661835748791
O00482	P45447	0.015061096902529127
O00482	P49866	0.01337027564649048
O00482	P49869	0.016908212560386472
O00482	Q05192	0.017689684569479967
